Zeit [s];i;j;k;l;m;n;o;p;w;ds;e;g
Winkel [rad];-;--;-;--;-;--;-;--;-;--;-;--
0;1;1;1;1;1;1;1;1;1;1;1;1
0;00bbae;00bbae;00c9a0;00cab8;00d791;00d791;00e47d;00e47d;00f165;00f165;1bfe3f;1bfe3f
15.6;1.226852925;0.640884901;2.449886235;1.960353816;3.674829352;3.194999729;4.899772469;4.360530603;6.124715587;6.493672015;7.349658704;8.677078909
15.61;1.223257784;0.639314105;2.443985303;1.949358242;3.665977954;3.177720969;4.887970606;4.349535029;6.109963257;6.479534848;7.331955908;8.65980015
15.62;1.220920914;0.637743309;2.440394131;1.938362667;3.660591197;3.16044221;4.880788262;4.338539455;6.100985328;6.465397681;7.321182393;8.64252139
15.63;1.219626233;0.63303092;2.438633153;1.932079482;3.657949729;3.151017432;4.877266305;4.324402288;6.096582882;6.451260514;7.315899458;8.623671834
15.64;1.219114398;0.628318531;2.43816042;1.925796297;3.65724063;3.141592654;4.87632084;4.310265121;6.095401051;6.437123347;7.314481261;8.604822278
15.65;1.219106553;0.625176938;2.438416373;1.919513111;3.65762456;3.133738672;4.876832747;4.283561583;6.096040933;6.405707421;7.31524912;8.56555237
15.66;1.219325179;0.622035345;2.438861953;1.913229926;3.658292929;3.12588469;4.877723905;4.256858046;6.097154881;6.374291494;7.316585858;8.526282462
15.67;1.219511259;0.620464549;2.439008847;1.906946741;3.658513271;3.116459912;4.878017694;4.242720879;6.097522118;6.357012735;7.317026541;8.50586211
15.68;1.219437322;0.618893753;2.438441357;1.900663555;3.657662036;3.107035134;4.876882714;4.228583712;6.096103393;6.339733975;7.315324071;8.485441757
15.69;1.218916264;0.617322956;2.436829964;1.889667981;3.655244946;3.089756375;4.873659928;4.216017341;6.09207491;6.324026012;7.310489892;8.466592201
15.7;1.217806151;0.61575216;2.433937202;1.878672407;3.650905804;3.072477615;4.867874405;4.203450971;6.084843006;6.308318048;7.301811607;8.447742646
15.71;1.21601137;0.614181364;2.429616797;1.873960018;3.644425196;3.063052837;4.859233595;4.178318229;6.074041994;6.291039289;7.288850392;8.427322293
15.72;1.213480715;0.612610567;2.423807288;1.869247629;3.635710932;3.053628059;4.847614576;4.153185488;6.05951822;6.273760529;7.271421864;8.406901941
15.73;1.210203042;0.609468975;2.416521485;1.862964444;3.624782227;3.045774078;4.833042969;4.139048321;6.041303711;6.243915399;7.249564454;8.367632033
15.74;1.206201183;0.606327382;2.407833137;1.856681258;3.611749705;3.037920096;4.815666273;4.124911154;6.019582842;6.214070269;7.22349941;8.328362125
15.75;1.201524811;0.604756586;2.39786212;1.851968869;3.59679318;3.028495318;4.79572424;4.109203191;5.9946553;6.195220713;7.19358636;8.306370976
15.76;1.196242861;0.603185789;2.386759318;1.84725648;3.580138978;3.01907054;4.773518637;4.093495228;5.966898296;6.176371157;7.160277955;8.284379828
15.77;1.190436073;0.603185789;2.374692192;1.833119313;3.562038289;2.997079392;4.749384385;4.079358061;5.936730481;6.159092397;7.124076577;8.262388679
15.78;1.184190083;0.603185789;2.361831812;1.818982146;3.542747719;2.975088243;4.723663625;4.065220894;5.904579531;6.141813638;7.085495437;8.24039753
15.79;1.177589408;0.600044197;2.348341905;1.812698961;3.522512857;2.962521872;4.69668381;4.046371338;5.870854762;6.121393286;7.045025715;8.213693993
15.8;1.17071254;0.596902604;2.334370248;1.806415776;3.501555373;2.949955502;4.668740497;4.027521782;5.835925621;6.100972933;7.003110745;8.186990455
15.81;1.163628257;0.595331808;2.320042542;1.796990998;3.480063813;2.937389131;4.640085084;3.988251874;5.800106356;6.05541984;6.960127627;8.130441787
15.82;1.156393172;0.593761012;2.305458704;1.78756622;3.458188055;2.92482276;4.610917407;3.948981966;5.763646759;6.009866746;6.916376111;8.07389312
15.83;1.149050469;0.592190215;2.290691404;1.768716664;3.436037105;2.909114797;4.581382807;3.925420021;5.726728509;5.981592412;6.872074211;8.037764804
15.84;1.141629679;0.590619419;2.275786543;1.749867108;3.413679814;2.893406834;4.551573086;3.901858076;5.689466357;5.953318079;6.827359628;8.001636489
15.85;1.134147346;0.587477826;2.260765305;1.737300737;3.391147958;2.860420111;4.521530611;3.879866927;5.651913263;5.926614541;6.782295916;7.96707897
15.86;1.126608382;0.584336234;2.245627388;1.724734367;3.368441081;2.827433388;4.491254775;3.857875779;5.614068469;5.899911003;6.736882163;7.93252145
15.87;1.119007908;0.581194641;2.230355;1.713738793;3.3455325;2.808583832;4.460710001;3.799756315;5.575887501;5.865353484;6.691065001;7.888539153
15.88;1.111333383;0.578053048;2.214917261;1.702743218;3.322375891;2.789734276;4.429834521;3.74163685;5.537293152;5.830795965;6.644751782;7.844556856
15.89;1.103566839;0.574911456;2.199274636;1.688606051;3.298911953;2.77088472;4.398549271;3.710220924;5.498186589;5.76011013;6.597823907;7.756592262
15.9;1.095687062;0.571769863;2.18338315;1.674468884;3.275074724;2.752035165;4.366766299;3.678804997;5.458457874;5.689424296;6.550149449;7.668627667
15.91;1.087671605;0.570199067;2.167198139;1.652477736;3.250797209;2.731614812;4.334396278;3.647389071;5.417995348;5.647012795;6.501594417;7.616791389
15.92;1.079498514;0.56862827;2.150677396;1.630486587;3.226016095;2.71119446;4.301354793;3.615973144;5.376693491;5.604601294;6.452032189;7.56495511
15.93;1.071147739;0.567057474;2.133783616;1.617920217;3.200675424;2.670353756;4.267567232;3.586128014;5.33445904;5.565331386;6.401350848;7.51783122
15.94;1.062602168;0.565486678;2.11648611;1.605353846;3.174729164;2.629513051;4.232972219;3.556282884;5.291215274;5.526061478;6.349458329;7.47070733
15.95;1.053848308;0.562345085;2.098761812;1.592787475;3.148142718;2.607521902;4.197523625;3.493451031;5.246904531;5.480508384;6.296285437;7.414158662
15.96;1.044876616;0.559203492;2.080595638;1.580221105;3.120893457;2.585530754;4.161191276;3.430619178;5.201489095;5.434955291;6.241786914;7.357609995
15.97;1.03568153;0.557632696;2.061980276;1.55665916;3.092970414;2.566681198;4.123960552;3.394490862;5.15495069;5.353273882;6.185940828;7.255508233
15.98;1.026261247;0.5560619;2.042915537;1.533097215;3.064373306;2.547831642;4.085831075;3.358362547;5.107288844;5.271592473;6.128746612;7.153406472
15.99;1.016617298;0.554491103;2.024108701;1.518960048;3.036163051;2.525840493;4.048217402;3.328517416;5.060271752;5.227610176;6.072326103;7.096857804
16;1.007786425;0.552920307;2.008760639;1.504822881;3.013140958;2.503849345;4.017521278;3.298672286;5.021901597;5.183627878;6.026281917;7.040309137
16.01;1.001520832;0.552920307;1.999189264;1.490685714;2.998783896;2.459867048;3.998378528;3.262543971;4.99797316;5.142787174;5.997567793;6.990043654
16.02;0.998054926;0.552920307;1.994262351;1.476548547;2.991393526;2.415884751;3.988524701;3.226415655;4.985655877;5.101946469;5.982787052;6.939778172
16.03;0.99643871;0.551349511;1.992127866;1.465552973;2.9881918;2.395464398;3.984255733;3.165154598;4.980319666;5.061105765;5.976383599;6.886371097
16.04;0.995778921;0.549778714;1.991095167;1.454557399;2.986642751;2.375044046;3.982190335;3.103893542;4.977737918;5.02026506;5.973285502;6.832964022
16.05;0.995284584;0.549778714;1.989711879;1.429424657;2.984567819;2.35619449;3.979423759;3.072477615;4.974279698;4.948008429;5.969135638;6.743428631
16.06;0.994298348;0.549778714;1.986812695;1.404291916;2.980219043;2.337344934;3.97362539;3.041061689;4.967031738;4.875751798;5.960438085;6.65389324
16.07;0.992314108;0.549778714;1.981541914;1.393296342;2.972312871;2.299645822;3.963083828;3.017499744;4.953854785;4.841194279;5.944625742;6.608340147
16.08;0.988982187;0.549778714;1.973352868;1.382300768;2.960029301;2.261946711;3.946705735;2.993937799;4.933382169;4.80663676;5.920058603;6.562787053
16.09;0.984103917;0.549778714;1.961988263;1.369734397;2.942982394;2.243097155;3.923976525;2.964092669;4.904970656;4.779933222;5.885964788;6.523517145
16.1;0.977617782;0.549778714;1.947445962;1.357168026;2.921168944;2.224247599;3.894891925;2.934247538;4.868614906;4.753229685;5.842337887;6.484247237
16.11;0.969579445;0.551349511;1.929934849;1.347743248;2.894902274;2.208539635;3.859869699;2.879269667;4.824837123;4.685685443;5.789804548;6.44026494
16.12;0.960137958;0.552920307;1.909825222;1.33831847;2.864737833;2.192831672;3.819650444;2.824291796;4.774563055;4.618141201;5.729475666;6.396282643
16.13;0.949510287;0.552920307;1.887597754;1.314756526;2.831396631;2.17241132;3.775195508;2.792875869;4.718994385;4.583583682;5.662793262;6.311459641
16.14;0.937956027;0.552920307;1.863794427;1.291194581;2.795691641;2.151990968;3.727588855;2.761459943;4.659486068;4.549026162;5.591383282;6.226636639
16.15;0.92575385;0.552920307;1.838974149;1.27862821;2.758461224;2.115862652;3.677948298;2.730044016;4.597435373;4.514468643;5.516922448;6.176371157
16.16;0.913180837;0.552920307;1.813674995;1.266061839;2.720512492;2.079734337;3.627349989;2.698628089;4.534187487;4.479911124;5.441024984;6.126105675
16.17;0.900495483;0.552920307;1.788384273;1.255066265;2.682576409;2.059313984;3.576768546;2.667212163;4.470960682;4.43907042;5.365152819;6.078981785
16.18;0.887924802;0.552920307;1.763516923;1.244070691;2.645275385;2.038893632;3.527033847;2.635796236;4.408792308;4.398229715;5.29055077;6.031857895
16.19;0.87565561;0.552920307;1.739402142;1.233075117;2.609103213;2.020044076;3.478804284;2.572964383;4.348505355;4.316548306;5.218206426;5.975309227
16.2;0.863829818;0.552920307;1.716277643;1.222079542;2.574416465;2.00119452;3.432555286;2.51013253;4.290694108;4.234866897;5.14883293;5.918760559
16.21;0.852543319;0.552920307;1.694290596;1.20165919;2.541435894;1.979203372;3.388581192;2.478716604;4.23572649;4.187743007;5.082871788;5.811946409
16.22;0.841847932;0.552920307;1.673504018;1.181238838;2.510256027;1.957212223;3.347008036;2.447300677;4.183760045;4.140619117;5.020512054;5.705132259
16.23;0.831755743;0.552920307;1.65390729;1.170243263;2.480860935;1.917942315;3.30781458;2.415884751;4.134768225;4.099778413;4.96172187;5.645441999
16.24;0.822245163;0.552920307;1.635429425;1.159247689;2.453144137;1.878672407;3.270858849;2.384468824;4.088573561;4.058937708;4.906288274;5.585751738
16.25;0.813268031;0.552920307;1.617953788;1.149822911;2.426930682;1.856681258;3.235907575;2.351482101;4.044884469;4.010243022;4.853861363;5.533915459
16.26;0.804757133;0.552920307;1.60133311;1.140398133;2.401999666;1.83469011;3.202666221;2.318495378;4.003332776;3.961548336;4.803999331;5.482079181
16.27;0.796633614;0.552920307;1.585403806;1.132544152;2.378105709;1.81741135;3.170807612;2.258805118;3.963509515;3.878296131;4.756211419;5.423959716
16.28;0.788813818;0.552920307;1.569998828;1.12469017;2.354998242;1.800132591;3.139997655;2.199114858;3.924997069;3.795043926;4.709996483;5.365840252
16.29;0.78121526;0.552920307;1.554958515;1.110553003;2.332437773;1.779712238;3.109917031;2.17241132;3.887396288;3.752632425;4.664875546;5.266880084
16.3;0.773761476;0.552920307;1.540139112;1.096415836;2.310208668;1.759291886;3.080278225;2.145707782;3.850347781;3.710220924;4.620417337;5.167919915
16.31;0.766385678;0.552920307;1.525418822;1.088561854;2.288128233;1.727875959;3.050837644;2.122145837;3.813547055;3.677234201;4.576256466;5.120796025
16.32;0.75903316;0.552920307;1.510701456;1.080707873;2.266052184;1.696460033;3.021402912;2.098583893;3.77675364;3.644247478;4.532104367;5.073672136
16.33;0.751662554;0.552920307;1.49591786;1.074424688;2.24387679;1.682322866;2.99183572;2.049889206;3.73979465;3.606548366;4.48775358;5.032831431
16.34;0.744246031;0.552920307;1.481025421;1.068141502;2.221538132;1.668185699;2.962050843;2.00119452;3.702563553;3.568849254;4.443076264;4.991990727
16.35;0.736768632;0.552920307;1.466006011;1.061858317;2.199009016;1.655619328;2.932012022;1.977632575;3.665015027;3.509158994;4.398018032;4.91345091
16.36;0.729226915;0.552920307;1.450862764;1.055575132;2.176294146;1.643052958;2.901725527;1.954070631;3.627156909;3.449468734;4.352588291;4.834911094
16.37;0.721627123;0.552920307;1.435616099;1.043008761;2.153424148;1.630486587;2.871232198;1.932079482;3.589040247;3.419623603;4.306848296;4.797211982
16.38;0.713983066;0.552920307;1.420299354;1.03044239;2.13044903;1.617920217;2.840598707;1.910088333;3.550748384;3.389778473;4.260898061;4.75951287
16.39;0.706313901;0.552920307;1.404954374;1.024159205;2.107431561;1.595929068;2.809908749;1.889667981;3.512385936;3.366216528;4.214863123;4.726526147
16.4;0.698641966;0.552920307;1.38962734;1.01787602;2.08444101;1.573937919;2.77925468;1.869247629;3.474068351;3.342654583;4.168882021;4.693539424
16.41;0.690990792;0.552920307;1.374365044;1.013163631;2.061547566;1.562942345;2.748730088;1.826836128;3.43591261;3.31438025;4.123095132;4.655840313
16.42;0.683383381;0.552920307;1.359211777;1.008451242;2.038817666;1.551946771;2.718423554;1.784424627;3.398029443;3.286105916;4.077635331;4.618141201
16.43;0.67584082;0.552920307;1.34420691;1.002168056;2.016310365;1.540951197;2.68841382;1.762433479;3.360517275;3.232698841;4.03262073;4.550596959
16.44;0.668381251;0.552920307;1.329383199;0.995884871;1.994074799;1.529955622;2.658766399;1.74044233;3.323457998;3.179291765;3.988149598;4.483052717
16.45;0.661019207;0.552920307;1.314765797;0.98803089;1.972148695;1.517389252;2.629531593;1.718451182;3.286914492;3.151017432;3.94429739;4.442212012
16.46;0.65376528;0.552920307;1.300371904;0.980176908;1.950557856;1.504822881;2.600743808;1.696460033;3.25092976;3.122743098;3.901115712;4.401371308
16.47;0.646626097;0.552920307;1.286210982;0.975464519;1.929316473;1.482831732;2.572421964;1.676039681;3.215527455;3.094468764;3.858632947;4.366813788
16.48;0.639604548;0.552920307;1.272285406;0.97075213;1.908428109;1.460840584;2.544570812;1.655619328;3.180713515;3.06619443;3.816856218;4.332256269
16.49;0.6327002;0.552920307;1.258591446;0.967610537;1.887887168;1.448274213;2.517182891;1.611637031;3.146478614;3.031636911;3.775774337;4.289844768
16.5;0.625909856;0.552920307;1.245120459;0.964468945;1.867680688;1.435707843;2.490240917;1.567654734;3.112801146;2.997079392;3.735361376;4.247433268
16.51;0.61922818;0.552920307;1.231860182;0.962898148;1.847790274;1.423141472;2.463720365;1.542521993;3.079650456;2.932676742;3.695580547;4.164181062
16.52;0.612648354;0.552920307;1.218796028;0.961327352;1.828194043;1.410575101;2.437592057;1.517389252;3.046990071;2.868274093;3.656388085;4.080928857
16.53;0.606162709;0.552920307;1.205912298;0.958185759;1.808868447;1.398008731;2.411824596;1.496968899;3.014780745;2.832145777;3.617736893;4.038517356
16.54;0.599763305;0.552920307;1.193193257;0.955044167;1.789789886;1.38544236;2.386386514;1.476548547;2.982983143;2.796017462;3.579579771;3.996105855
16.55;0.593442423;0.552920307;1.18062403;0.95347337;1.770936045;1.361880415;2.36124806;1.452986602;2.951560076;2.766172331;3.541872091;3.956835947
16.56;0.587192963;0.552920307;1.168191285;0.951902574;1.752286928;1.33831847;2.336382571;1.429424657;2.920478214;2.736327201;3.504573856;3.917566039
16.57;0.581008733;0.552920307;1.155883707;0.951902574;1.73382556;1.327322896;2.311767413;1.388583953;2.889709267;2.703340478;3.46765112;3.873583742
16.58;0.574884631;0.552920307;1.143692261;0.951902574;1.715538391;1.316327322;2.287384522;1.347743248;2.859230652;2.670353756;3.431076783;3.829601445
16.59;0.568816732;0.552920307;1.131610278;0.950331778;1.697415416;1.306902544;2.263220555;1.327322896;2.829025694;2.607521902;3.394830833;3.749490832
16.6;0.562802284;0.552920307;1.119633368;0.948760981;1.679450052;1.297477766;2.239266736;1.306902544;2.79908342;2.544690049;3.358900105;3.669380219
16.61;0.556839633;0.552920307;1.107759221;0.948760981;1.661638831;1.27862821;2.215518441;1.291194581;2.769398051;2.517986512;3.323277662;3.633251904
16.62;0.550928095;0.552920307;1.095987299;0.948760981;1.643980948;1.259778654;2.191974598;1.275486617;2.739968247;2.491282974;3.287961897;3.597123588
16.63;0.545067788;0.552920307;1.084318488;0.948760981;1.626477731;1.251924672;2.168636975;1.244070691;2.710796219;2.466150233;3.252955463;3.565707662
16.64;0.539259447;0.552920307;1.072754709;0.948760981;1.609132063;1.244070691;2.145509418;1.212654764;2.681886772;2.441017492;3.218264127;3.534291735
16.65;0.533504227;0.552920307;1.061298543;0.948760981;1.591947815;1.237787506;2.122597086;1.195376005;2.653246358;2.414313954;3.183895629;3.496592623
16.66;0.527803524;0.552920307;1.049952874;0.948760981;1.574929312;1.23150432;2.099905749;1.178097245;2.624882186;2.387610417;3.149858623;3.458893512
16.67;0.522158801;0.552920307;1.03872058;0.948760981;1.558080871;1.226791931;2.077441161;1.163960078;2.596801451;2.34362812;3.116161741;3.399203251
16.68;0.516571449;0.552920307;1.027604276;0.948760981;1.541406414;1.222079542;2.055208552;1.149822911;2.56901069;2.299645822;3.082812828;3.339512991
16.69;0.511042677;0.552920307;1.016606119;0.950331778;1.524909179;1.211083968;2.033212239;1.135685744;2.541515298;2.277654674;3.049818358;3.312809453
16.7;0.505573424;0.552920307;1.00572768;0.951902574;1.508591519;1.200088394;2.011455359;1.121548577;2.514319199;2.255663525;3.017183039;3.286105916
16.71;0.500164313;0.552920307;0.994969866;0.951902574;1.492454799;1.195376005;1.989939732;1.093274243;2.487424665;2.236813969;2.984909598;3.260973174
16.72;0.49481563;0.552920307;0.98433291;0.951902574;1.476499365;1.190663616;1.96866582;1.06499991;2.460832276;2.217964413;2.952998731;3.235840433
16.73;0.489527322;0.552920307;0.973816395;0.951902574;1.460724593;1.185951227;1.94763279;1.050862743;2.434540988;2.194402469;2.921449185;3.180862562
16.74;0.48429903;0.552920307;0.963419319;0.951902574;1.445128979;1.181238838;1.926838638;1.036725576;2.408548298;2.170840524;2.890257957;3.12588469
16.75;0.479130121;0.552920307;0.953140187;0.951902574;1.42971028;1.176526449;1.906280374;1.021017612;2.382850467;2.126858226;2.859420561;3.09603956
16.76;0.47401974;0.552920307;0.942977116;0.951902574;1.414465673;1.17181406;1.885954231;1.005309649;2.357442789;2.082875929;2.828931347;3.06619443
16.77;0.468966869;0.552920307;0.932927948;0.951902574;1.399391921;1.160818486;1.865855895;0.992743279;2.332319869;2.059313984;2.798783843;3.0363493
16.78;0.463970378;0.552920307;0.922990362;0.951902574;1.384485543;1.149822911;1.845980724;0.980176908;2.307475904;2.03575204;2.768971085;3.006504169
16.79;0.459029084;0.552920307;0.913161976;0.951902574;1.369742964;1.145110522;1.826323952;0.950331778;2.282904939;2.015331687;2.739485927;2.979800632
16.8;0.454141795;0.552920307;0.903440436;0.951902574;1.355160654;1.140398133;1.806880872;0.920486648;2.25860109;1.994911335;2.710321308;2.953097094
16.81;0.449307356;0.552920307;0.89382349;0.951902574;1.340735235;1.134114948;1.78764698;0.904778684;2.234558726;1.968207797;2.681470471;2.891836038
