Zeit [s];y_1Modell;y_1Ref;y_2Modell;y_2Ref
Winkel [rad];-;--;-;--
13.87;-4.950976092;-4.415508475;4.940481328;4.426504049
13.88;-4.954486129;-4.417079271;4.944103231;4.426504049
13.89;-4.957958751;-4.417079271;4.947686528;4.426504049
13.9;-4.961394357;-4.417079271;4.951231629;4.426504049
13.91;-4.964793342;-4.415508475;4.954738941;4.426504049
13.92;-4.968156097;-4.413937678;4.958208869;4.426504049
13.93;-4.971483006;-4.413937678;4.961641809;4.426504049
13.94;-4.974774454;-4.413937678;4.965038156;4.426504049
13.95;-4.978030816;-4.413937678;4.968398301;4.426504049
13.96;-4.981252468;-4.413937678;4.971722629;4.426504049
13.97;-4.98443978;-4.415508475;4.975011522;4.426504049
13.98;-4.987593117;-4.417079271;4.978265358;4.426504049
13.99;-4.990712841;-4.415508475;4.98148451;4.426504049
14;-4.993799312;-4.413937678;4.984669348;4.426504049
14.01;-4.996852883;-4.415508475;4.987820238;4.426504049
14.02;-4.999873905;-4.417079271;4.990937542;4.426504049
14.03;-5.002862725;-4.417079271;4.994021617;4.426504049
14.04;-5.005819686;-4.417079271;4.997072818;4.426504049
14.05;-5.008745128;-4.417079271;5.000091496;4.426504049
14.06;-5.011639387;-4.417079271;5.003077997;4.426504049
14.07;-5.014502795;-4.417079271;5.006032663;4.426504049
14.08;-5.017335681;-4.417079271;5.008955835;4.426504049
14.09;-5.020138371;-4.415508475;5.011847848;4.426504049
14.1;-5.022911186;-4.413937678;5.014709034;4.426504049
14.11;-5.025654444;-4.415508475;5.017539722;4.426504049
14.12;-5.028368462;-4.417079271;5.020340236;4.426504049
14.13;-5.031053549;-4.417079271;5.0231109;4.426504049
14.14;-5.033710016;-4.417079271;5.025852029;4.426504049
14.15;-5.036338167;-4.417079271;5.02856394;4.426504049
14.16;-5.038938303;-4.417079271;5.031246945;4.426504049
14.17;-5.041510723;-4.415508475;5.03390135;4.426504049
14.18;-5.044055724;-4.413937678;5.036527461;4.426504049
14.19;-5.046573596;-4.415508475;5.039125579;4.426504049
14.2;-5.04906463;-4.417079271;5.041696004;4.426504049
14.21;-5.051529111;-4.415508475;5.044239029;4.426504049
14.22;-5.053967323;-4.413937678;5.046754948;4.426504049
14.23;-5.056379544;-4.413937678;5.049244049;4.426504049
14.24;-5.058766053;-4.413937678;5.051706617;4.426504049
14.25;-5.061127124;-4.415508475;5.054142936;4.426504049
14.26;-5.063463027;-4.417079271;5.056553286;4.426504049
14.27;-5.065774031;-4.417079271;5.058937943;4.426504049
14.28;-5.068060402;-4.417079271;5.061297182;4.426504049
14.29;-5.070322401;-4.417079271;5.063631272;4.426504049
14.3;-5.072560289;-4.417079271;5.065940483;4.426504049
14.31;-5.074774323;-4.415508475;5.068225079;4.426504049
14.32;-5.076964757;-4.413937678;5.070485323;4.426504049
14.33;-5.079131842;-4.413937678;5.072721475;4.426504049
14.34;-5.081275827;-4.413937678;5.07493379;4.426504049
14.35;-5.083396959;-4.413937678;5.077122524;4.426504049
14.36;-5.085495482;-4.413937678;5.079287927;4.426504049
14.37;-5.087571635;-4.415508475;5.081430249;4.426504049
14.38;-5.089625658;-4.417079271;5.083549735;4.426504049
14.39;-5.091657787;-4.417079271;5.085646629;4.426504049
14.4;-5.093668255;-4.417079271;5.087721171;4.426504049
14.41;-5.095657292;-4.415508475;5.089773601;4.426504049
14.42;-5.097625128;-4.413937678;5.091804152;4.426504049
14.43;-5.099571988;-4.413937678;5.09381306;4.426504049
14.44;-5.101498095;-4.413937678;5.095800554;4.426504049
14.45;-5.103403672;-4.413937678;5.097766862;4.426504049
14.46;-5.105288937;-4.413937678;5.099712211;4.426504049
14.47;-5.107154106;-4.413937678;5.101636825;4.426504049
14.48;-5.108999393;-4.413937678;5.103540923;4.426504049
14.49;-5.110825012;-4.413937678;5.105424724;4.426504049
14.5;-5.11263117;-4.413937678;5.107288446;4.426504049
14.51;-5.114418076;-4.415508475;5.109132302;4.426504049
14.52;-5.116185935;-4.417079271;5.110956503;4.426504049
14.53;-5.117934949;-4.415508475;5.11276126;4.426504049
14.54;-5.119665321;-4.413937678;5.114546779;4.426504049
14.55;-5.121377247;-4.413937678;5.116313266;4.426504049
14.56;-5.123070926;-4.413937678;5.118060923;4.426504049
14.57;-5.124746552;-4.415508475;5.119789952;4.426504049
14.58;-5.126404316;-4.417079271;5.12150055;4.426504049
14.59;-5.12804441;-4.417079271;5.123192915;4.426504049
14.6;-5.129667021;-4.417079271;5.12486724;4.426504049
14.61;-5.131272337;-4.417079271;5.126523718;4.426504049
14.62;-5.132860541;-4.417079271;5.128162539;4.426504049
14.63;-5.134431816;-4.417079271;5.129783891;4.426504049
14.64;-5.135986342;-4.417079271;5.131387961;4.426504049
14.65;-5.137524298;-4.417079271;5.132974933;4.426504049
14.66;-5.139045861;-4.417079271;5.134544988;4.426504049
14.67;-5.140551205;-4.415508475;5.136098308;4.426504049
14.68;-5.142040502;-4.413937678;5.137635071;4.426504049
14.69;-5.143513925;-4.415508475;5.139155452;4.426504049
14.7;-5.144971643;-4.417079271;5.140659628;4.426504049
14.71;-5.146413822;-4.415508475;5.14214777;4.426504049
14.72;-5.147840628;-4.413937678;5.14362005;4.426504049
14.73;-5.149252226;-4.413937678;5.145076636;4.426504049
14.74;-5.150648776;-4.413937678;5.146517695;4.426504049
14.75;-5.152030441;-4.413937678;5.147943395;4.426504049
14.76;-5.153397378;-4.413937678;5.149353897;4.426504049
14.77;-5.154749745;-4.415508475;5.150749364;4.426504049
14.78;-5.156087696;-4.417079271;5.152129957;4.426504049
14.79;-5.157411386;-4.415508475;5.153495833;4.426504049
14.8;-5.158720966;-4.413937678;5.15484715;4.426504049
14.81;-5.160016586;-4.413937678;5.156184063;4.426504049
14.82;-5.161298397;-4.413937678;5.157506725;4.426504049
14.83;-5.162566544;-4.413937678;5.158815289;4.426504049
14.84;-5.163821174;-4.413937678;5.160109904;4.426504049
14.85;-5.16506243;-4.415508475;5.16139072;4.426504049
14.86;-5.166290455;-4.417079271;5.162657883;4.426504049
14.87;-5.16750539;-4.415508475;5.163911539;4.426504049
14.88;-5.168707375;-4.413937678;5.165151832;4.426504049
14.89;-5.169896548;-4.413937678;5.166378904;4.426504049
14.9;-5.171073045;-4.413937678;5.167592897;4.426504049
14.91;-5.172237001;-4.413937678;5.168793949;4.426504049
14.92;-5.17338855;-4.413937678;5.169982199;4.426504049
14.93;-5.174527825;-4.413937678;5.171157783;4.426504049
14.94;-5.175654955;-4.413937678;5.172320836;4.426504049
14.95;-5.176770071;-4.415508475;5.173471491;4.426504049
14.96;-5.177873301;-4.417079271;5.174609882;4.426504049
14.97;-5.178964772;-4.415508475;5.175736138;4.426504049
14.98;-5.180044607;-4.413937678;5.176850389;4.426504049
14.99;-5.181112933;-4.415508475;5.177952762;4.426504049
15;-5.182169871;-4.417079271;5.179043385;4.426504049
15.01;-5.183215543;-4.415508475;5.180122383;4.426504049
15.02;-5.184250068;-4.413937678;5.18118988;4.426504049
15.03;-5.185273567;-4.415508475;5.182245998;4.426504049
15.04;-5.186286155;-4.417079271;5.183290858;4.426504049
15.05;-5.18728795;-4.415508475;5.184324581;4.426504049
15.06;-5.188279067;-4.413937678;5.185347285;4.426504049
15.07;-5.189259619;-4.413937678;5.186359088;4.426504049
15.08;-5.190229719;-4.413937678;5.187360105;4.426504049
15.09;-5.191189478;-4.415508475;5.188350453;4.426504049
15.1;-5.192139007;-4.417079271;5.189330244;4.426504049
15.11;-5.193078415;-4.415508475;5.190299591;4.426504049
15.12;-5.194007809;-4.413937678;5.191258606;4.426504049
15.13;-5.194927297;-4.415508475;5.192207398;4.426504049
15.14;-5.195836983;-4.417079271;5.193146077;4.426504049
15.15;-5.196736973;-4.417079271;5.19407475;4.426504049
15.16;-5.19762737;-4.417079271;5.194993524;4.426504049
15.17;-5.198508275;-4.417079271;5.195902504;4.426504049
15.18;-5.199379791;-4.417079271;5.196801796;4.426504049
15.19;-5.200242017;-4.417079271;5.197691501;4.426504049
15.2;-5.201095052;-4.417079271;5.198571723;4.426504049
15.21;-5.201938995;-4.415508475;5.199442563;4.426504049
15.22;-5.202773942;-4.413937678;5.20030412;4.426504049
15.23;-5.203599988;-4.413937678;5.201156493;4.426504049
15.24;-5.20441723;-4.413937678;5.20199978;4.426504049
15.25;-5.20522576;-4.415508475;5.202834079;4.426504049
15.26;-5.206025672;-4.417079271;5.203659485;4.426504049
15.27;-5.206817058;-4.417079271;5.204476092;4.426504049
15.28;-5.207600008;-4.417079271;5.205283995;4.426504049
15.29;-5.208374612;-4.417079271;5.206083286;4.426504049
15.3;-5.209140959;-4.417079271;5.206874058;4.426504049
15.31;-5.209899138;-4.417079271;5.2076564;4.426504049
15.32;-5.210649235;-4.417079271;5.208430403;4.426504049
15.33;-5.211391337;-4.415508475;5.209196156;4.426504049
15.34;-5.212125528;-4.413937678;5.209953746;4.426504049
15.35;-5.212851893;-4.415508475;5.210703261;4.426504049
15.36;-5.213570516;-4.417079271;5.211444787;4.426504049
15.37;-5.214281479;-4.415508475;5.212178409;4.426504049
15.38;-5.214984863;-4.413937678;5.21290421;4.426504049
15.39;-5.21568075;-4.413937678;5.213622275;4.426504049
15.4;-5.216369219;-4.413937678;5.214332686;4.426504049
15.41;-5.217050349;-4.413937678;5.215035525;4.426504049
15.42;-5.21772422;-4.413937678;5.215730872;4.426504049
15.43;-5.218390907;-4.413937678;5.216418806;4.426504049
15.44;-5.219050487;-4.413937678;5.217099408;4.426504049
15.45;-5.219703038;-4.415508475;5.217772756;4.426504049
15.46;-5.220348632;-4.417079271;5.218438925;4.426504049
15.47;-5.220987345;-4.415508475;5.219097994;4.426504049
15.48;-5.221619249;-4.413937678;5.219750038;4.426504049
15.49;-5.222244108;-4.413937678;5.218992471;4.426504049
15.5;-5.222853301;-4.413937678;5.210445394;4.426504049
15.51;-5.223404879;-4.415508475;5.189502105;4.426504049
15.52;-5.22380579;-4.417079271;5.15846085;4.426504049
15.53;-5.223919558;-4.415508475;5.121061702;4.42179166
15.54;-5.223582725;-4.413937678;5.080722008;4.417079271
15.55;-5.222620391;-4.413937678;5.040380823;4.413937678
15.56;-5.220859773;-4.413937678;5.002399928;4.410796086
15.57;-5.218141278;-4.413937678;4.968517793;4.396658919
15.58;-5.214326833;-4.413937678;4.939850187;4.382521752
15.59;-5.209305435;-4.412366882;4.916929327;4.371526177
15.6;-5.202996049;-4.410796086;4.899772469;4.360530603
15.61;-5.195348142;-4.407654493;4.887970606;4.349535029
15.62;-5.186340217;-4.4045129;4.880788262;4.338539455
15.63;-5.1759768;-4.401371308;4.877266305;4.324402288
15.64;-5.164284318;-4.398229715;4.87632084;4.310265121
15.65;-5.151306328;-4.384092548;4.876832747;4.283561583
15.66;-5.137098495;-4.369955381;4.877723905;4.256858046
15.67;-5.12172369;-4.358959807;4.878017694;4.242720879
15.68;-5.105247471;-4.347964233;4.876882714;4.228583712
15.69;-5.087734177;-4.335397862;4.873659928;4.216017341
15.7;-5.069243767;-4.322831491;4.867874405;4.203450971
15.71;-5.049829469;-4.291415565;4.859233595;4.178318229
15.72;-5.02953625;-4.259999638;4.847614576;4.153185488
15.73;-5.008400051;-4.239579286;4.833042969;4.139048321
15.74;-4.986447713;-4.219158934;4.815666273;4.124911154
15.75;-4.963697475;-4.197167785;4.79572424;4.109203191
15.76;-4.94015991;-4.175176637;4.773518637;4.093495228
15.77;-4.91583917;-4.154756284;4.749384385;4.079358061
15.78;-4.890734411;-4.134335932;4.723663625;4.065220894
15.79;-4.86484127;-4.109203191;4.69668381;4.046371338
15.8;-4.838153305;-4.08407045;4.668740497;4.027521782
15.81;-4.810663303;-4.03694656;4.640085084;3.988251874
15.82;-4.782364412;-3.98982267;4.610917407;3.948981966
15.83;-4.75325104;-3.967831521;4.581382807;3.925420021
15.84;-4.723319518;-3.945840373;4.551573086;3.901858076
15.85;-4.692568529;-3.922278428;4.521530611;3.879866927
15.86;-4.6609993;-3.898716483;4.491254775;3.857875779
15.87;-4.628615607;-3.850021797;4.460710001;3.799756315
15.88;-4.595423613;-3.801327111;4.429834521;3.74163685
15.89;-4.561431574;-3.774623573;4.398549271;3.710220924
15.9;-4.52664947;-3.747920036;4.366766299;3.678804997
15.91;-4.491088582;-3.721216498;4.334396278;3.647389071
15.92;-4.454761058;-3.694512961;4.301354793;3.615973144
15.93;-4.417679492;-3.669380219;4.267567232;3.586128014
15.94;-4.379856547;-3.644247478;4.232972219;3.556282884
15.95;-4.341304632;-3.586128014;4.197523625;3.493451031
15.96;-4.302035645;-3.52800855;4.161191276;3.430619178
15.97;-4.262060788;-3.490309438;4.123960552;3.394490862
15.98;-4.221390451;-3.452610326;4.085831075;3.358362547
15.99;-4.180034475;-3.422765196;4.048217402;3.328517416
16;-4.138010228;-3.392920066;4.017521278;3.298672286
16.01;-4.095367608;-3.355220954;3.998378528;3.262543971
16.02;-4.052206906;-3.317521842;3.988524701;3.226415655
16.03;-4.00867124;-3.243694415;3.984255733;3.165154598
16.04;-3.964930243;-3.169866987;3.982190335;3.103893542
16.05;-3.921164644;-3.129026283;3.979423759;3.072477615
16.06;-3.87755284;-3.088185578;3.97362539;3.041061689
16.07;-3.834259933;-3.052057263;3.963083828;3.017499744
16.08;-3.791429488;-3.015928947;3.946705735;2.993937799
16.09;-3.749178064;-2.975088243;3.923976525;2.964092669
16.1;-3.707592365;-2.934247538;3.894891925;2.934247538
16.11;-3.66672874;-2.863561704;3.859869699;2.879269667
16.12;-3.62661466;-2.792875869;3.819650444;2.824291796
16.13;-3.587251732;-2.756747554;3.775195508;2.792875869
16.14;-3.5486198;-2.720619238;3.727588855;2.761459943
16.15;-3.510681695;-2.692344904;3.677948298;2.730044016
16.16;-3.473388216;-2.66407057;3.627349989;2.698628089
16.17;-3.436683005;-2.632654644;3.576768546;2.667212163
16.18;-3.400507021;-2.601238717;3.527033847;2.635796236
16.19;-3.364802415;-2.547831642;3.478804284;2.572964383
16.2;-3.329515659;-2.494424567;3.432555286;2.51013253
16.21;-3.294599869;-2.469291826;3.388581192;2.478716604
16.22;-3.260016323;-2.444159084;3.347008036;2.447300677
16.23;-3.225735199;-2.42059714;3.30781458;2.415884751
16.24;-3.191735651;-2.397035195;3.270858849;2.384468824
16.25;-3.158005305;-2.370331657;3.235907575;2.351482101
16.26;-3.124539327;-2.34362812;3.202666221;2.318495378
16.27;-3.091339181;-2.293362637;3.170807612;2.258805118
16.28;-3.058411219;-2.243097155;3.139997655;2.199114858
16.29;-3.025765206;-2.21953521;3.109917031;2.17241132
16.3;-2.993412899;-2.195973265;3.080278225;2.145707782
16.31;-2.961366747;-2.170840524;3.050837644;2.122145837
16.32;-2.929638772;-2.145707782;3.021402912;2.098583893
16.33;-2.898239681;-2.093871504;2.99183572;2.049889206
16.34;-2.867178204;-2.042035225;2.962050843;2.00119452
16.35;-2.836460681;-2.013760891;2.932012022;1.977632575
16.36;-2.806090868;-1.985486557;2.901725527;1.954070631
16.37;-2.776069939;-1.957212223;2.871232198;1.932079482
16.38;-2.746396648;-1.928937889;2.840598707;1.910088333
16.39;-2.717067621;-1.902234352;2.809908749;1.889667981
16.4;-2.688077724;-1.875530814;2.77925468;1.869247629
16.41;-2.659420487;-1.826836128;2.748730088;1.826836128
16.42;-2.631088537;-1.778141442;2.718423554;1.784424627
16.43;-2.603074008;-1.751437904;2.68841382;1.762433479
16.44;-2.575368922;-1.724734367;2.658766399;1.74044233
16.45;-2.547965509;-1.702743218;2.629531593;1.718451182
16.46;-2.520856462;-1.68075207;2.600743808;1.696460033
16.47;-2.494035115;-1.660331717;2.572421964;1.676039681
16.48;-2.467495565;-1.639911365;2.544570812;1.655619328
16.49;-2.441232716;-1.602212253;2.517182891;1.611637031
16.5;-2.415242273;-1.564513141;2.490240917;1.567654734
16.51;-2.389520685;-1.544092789;2.463720365;1.542521993
16.52;-2.364065063;-1.523672437;2.437592057;1.517389252
16.53;-2.338873058;-1.506393677;2.411824596;1.496968899
16.54;-2.313942744;-1.489114918;2.386386514;1.476548547
16.55;-2.289272487;-1.470265362;2.36124806;1.452986602
16.56;-2.264860822;-1.451415806;2.336382571;1.429424657
16.57;-2.240706346;-1.418429083;2.311767413;1.388583953
16.58;-2.216807626;-1.38544236;2.287384522;1.347743248
16.59;-2.193163121;-1.366592804;2.263220555;1.327322896
16.6;-2.169771138;-1.347743248;2.239266736;1.306902544
16.61;-2.146629792;-1.332035285;2.215518441;1.291194581
16.62;-2.123737002;-1.316327322;2.191974598;1.275486617
16.63;-2.101090488;-1.280199006;2.168636975;1.244070691
16.64;-2.078687791;-1.244070691;2.145509418;1.212654764
16.65;-2.056526298;-1.223650339;2.122597086;1.195376005
16.66;-2.034603279;-1.203229986;2.099905749;1.178097245
16.67;-2.01291592;-1.18438043;2.077441161;1.163960078
16.68;-1.99146136;-1.165530874;2.055208552;1.149822911
16.69;-1.97023673;-1.149822911;2.033212239;1.135685744
16.7;-1.949239181;-1.134114948;2.011455359;1.121548577
16.71;-1.928465911;-1.099557429;1.989939732;1.093274243
16.72;-1.907914185;-1.06499991;1.96866582;1.06499991
16.73;-1.887581349;-1.04772115;1.94763279;1.050862743
16.74;-1.867464841;-1.03044239;1.926838638;1.036725576
16.75;-1.847562188;-1.016305223;1.906280374;1.021017612
16.76;-1.827871011;-1.002168056;1.885954231;1.005309649
16.77;-1.808389013;-0.989601686;1.865855895;0.992743279
16.78;-1.789113974;-0.977035315;1.845980724;0.980176908
16.79;-1.77004374;-0.950331778;1.826323952;0.950331778
16.8;-1.751176211;-0.92362824;1.806880872;0.920486648
16.81;-1.732509331;-0.91106187;1.78764698;0.904778684
16.82;-1.714041077;-0.898495499;1.768618086;0.889070721
16.83;-1.695769449;-0.887499925;1.749790381;0.873362758
16.84;-1.677692461;-0.87650435;1.731160485;0.857654794
16.85;-1.659808138;-0.867079572;1.712725441;0.84665922
16.86;-1.642114512;-0.857654794;1.694482707;0.835663646
16.87;-1.624609614;-0.835663646;1.676430104;0.808960108
16.88;-1.60729148;-0.813672497;1.658565771;0.782256571
16.89;-1.590158145;-0.801106127;1.640888095;0.771260996
16.9;-1.573207651;-0.788539756;1.623395644;0.760265422
16.91;-1.556438044;-0.777544182;1.606087105;0.749269848
16.92;-1.539847379;-0.766548607;1.588961225;0.738274274
16.93;-1.523433724;-0.753982237;1.572016752;0.727278699
16.94;-1.50719516;-0.741415866;1.555252402;0.716283125
16.95;-1.491129786;-0.719424718;1.538666819;0.699004365
16.96;-1.475235722;-0.697433569;1.522258563;0.681725606
16.97;-1.459511111;-0.686437995;1.506026094;0.673871624
16.98;-1.443954116;-0.675442421;1.489967773;0.666017643
16.99;-1.428562927;-0.666017643;1.474081868;0.658163661
17;-1.413335758;-0.656592865;1.458366567;0.650309679
17.01;-1.398270847;-0.647168087;1.442819994;0.642455698
17.02;-1.383366459;-0.637743309;1.427440227;0.634601716
17.03;-1.368620878;-0.620464549;1.412225319;0.618893753
17.04;-1.354032415;-0.603185789;1.397173316;0.603185789
17.05;-1.3395994;-0.595331808;1.382282272;0.593761012
17.06;-1.325320183;-0.587477826;1.367550268;0.584336234
17.07;-1.311193135;-0.581194641;1.352975421;0.576482252
17.08;-1.297216643;-0.574911456;1.338555891;0.56862827
17.09;-1.283389113;-0.56862827;1.324289891;0.560774289
17.1;-1.269708967;-0.562345085;1.310175686;0.552920307
17.11;-1.256174642;-0.552920307;1.296211591;0.537212344
17.12;-1.24278459;-0.543495529;1.282395975;0.52150438
17.13;-1.229537279;-0.537212344;1.26872725;0.515221195
17.14;-1.21643119;-0.530929158;1.25520387;0.50893801
17.15;-1.203464822;-0.526216769;1.241824324;0.502654825
17.16;-1.190636684;-0.52150438;1.228587131;0.496371639
17.17;-1.177945302;-0.516791992;1.215490831;0.49165925
17.18;-1.165389218;-0.512079603;1.202533984;0.486946861
17.19;-1.152966987;-0.502654825;1.189715164;0.477522083
17.2;-1.140677179;-0.493230047;1.177032953;0.468097305
17.21;-1.12851838;-0.486946861;1.164485943;0.464955713
17.22;-1.116489189;-0.480663676;1.15207273;0.46181412
17.23;-1.104588224;-0.475951287;1.139791917;0.458672527
17.24;-1.092814114;-0.471238898;1.127642109;0.455530935
17.25;-1.081165506;-0.466526509;1.115621919;0.452389342
17.26;-1.069641061;-0.46181412;1.103729965;0.449247749
17.27;-1.058239453;-0.455530935;1.091964875;0.446106157
17.28;-1.046959373;-0.449247749;1.080325283;0.442964564
17.29;-1.035799525;-0.446106157;1.068809838;0.439822972
17.3;-1.024758629;-0.442964564;1.057417197;0.436681379
17.31;-1.013835416;-0.441393768;1.046146034;0.435110583
17.32;-1.003028633;-0.439822972;1.034995037;0.433539786
17.33;-0.99233704;-0.436681379;1.023962908;0.430398194
17.34;-0.98175941;-0.433539786;1.013048368;0.427256601
17.35;-0.971294528;-0.433539786;1.002250152;0.425685805
17.36;-0.960941194;-0.433539786;0.991567012;0.424115008
17.37;-0.95069822;-0.433539786;0.980997717;0.422544212
17.38;-0.94056443;-0.433539786;0.970541051;0.420973416
17.39;-0.930538659;-0.435110583;0.960195813;0.419402619
17.4;-0.920619758;-0.436681379;0.949960819;0.417831823
17.41;-0.910806588;-0.436681379;0.939834896;0.417831823
17.42;-0.90109802;-0.436681379;0.929816887;0.417831823
17.43;-0.89149294;-0.436681379;0.919905646;0.417831823
17.44;-0.881990245;-0.436681379;0.910100041;0.417831823
17.45;-0.872588844;-0.436681379;0.90039895;0.419402619
17.46;-0.863287655;-0.436681379;0.890801265;0.420973416
17.47;-0.854085612;-0.436681379;0.881305887;0.420973416
17.48;-0.844981656;-0.436681379;0.871911729;0.420973416
17.49;-0.835974742;-0.436681379;0.862617713;0.424115008
17.5;-0.827063836;-0.436681379;0.853422775;0.427256601
17.51;-0.818247913;-0.436681379;0.844325857;0.427256601
17.52;-0.809525962;-0.436681379;0.835325916;0.427256601
17.53;-0.80089698;-0.436681379;0.826421916;0.428827397
17.54;-0.792359976;-0.436681379;0.817612835;0.430398194
17.55;-0.783913971;-0.436681379;0.808897658;0.430398194
17.56;-0.775557994;-0.436681379;0.800275384;0.430398194
17.57;-0.767291085;-0.438252175;0.79174502;0.43196899
17.58;-0.759112296;-0.439822972;0.783305586;0.433539786
17.59;-0.751020686;-0.439822972;0.77495611;0.433539786
17.6;-0.743015327;-0.439822972;0.766695634;0.433539786
17.61;-0.7350953;-0.439822972;0.758523206;0.433539786
17.62;-0.727259694;-0.439822972;0.750437889;0.433539786
17.63;-0.719507611;-0.439822972;0.742438753;0.43196899
17.64;-0.71183816;-0.439822972;0.734524879;0.430398194
17.65;-0.70425046;-0.439822972;0.726695359;0.430398194
17.66;-0.696743639;-0.439822972;0.718949293;0.430398194
17.67;-0.689316836;-0.439822972;0.711285793;0.430398194
17.68;-0.681969198;-0.439822972;0.703703979;0.430398194
17.69;-0.67469988;-0.439822972;0.69620298;0.430398194
17.7;-0.667508049;-0.439822972;0.688781936;0.430398194
17.71;-0.660392878;-0.439822972;0.681439995;0.430398194
17.72;-0.653353549;-0.439822972;0.674176314;0.430398194
17.73;-0.646389255;-0.439822972;0.666990058;0.430398194
17.74;-0.639499195;-0.439822972;0.659880404;0.430398194
17.75;-0.632682579;-0.439822972;0.652846534;0.430398194
17.76;-0.625938623;-0.439822972;0.645887642;0.430398194
17.77;-0.619266553;-0.439822972;0.639002927;0.430398194
17.78;-0.612665603;-0.439822972;0.632191599;0.430398194
17.79;-0.606135014;-0.439822972;0.625452876;0.430398194
17.8;-0.599674036;-0.439822972;0.618785984;0.430398194
17.81;-0.593281928;-0.439822972;0.612190156;0.430398194
17.82;-0.586957955;-0.439822972;0.605664636;0.430398194
17.83;-0.580701392;-0.439822972;0.599208674;0.430398194
17.84;-0.574511519;-0.439822972;0.592821528;0.430398194
17.85;-0.568387626;-0.439822972;0.586502464;0.430398194
17.86;-0.562329009;-0.439822972;0.580250757;0.430398194
17.87;-0.556334973;-0.439822972;0.574065689;0.430398194
17.88;-0.550404829;-0.439822972;0.567946549;0.430398194
17.89;-0.544537896;-0.439822972;0.561892634;0.430398194
17.9;-0.538733501;-0.439822972;0.55590325;0.430398194
17.91;-0.532990976;-0.439822972;0.549977709;0.430398194
17.92;-0.527309663;-0.439822972;0.544115329;0.430398194
17.93;-0.521688909;-0.439822972;0.538315438;0.430398194
17.94;-0.516128068;-0.439822972;0.53257737;0.430398194
17.95;-0.510626502;-0.439822972;0.526900465;0.430398194
17.96;-0.505183579;-0.439822972;0.521284072;0.430398194
17.97;-0.499798673;-0.439822972;0.515727546;0.430398194
17.98;-0.494471167;-0.439822972;0.510230249;0.430398194
17.99;-0.489200448;-0.439822972;0.504791549;0.430398194
18;-0.483985912;-0.439822972;0.499410822;0.430398194
18.01;-0.478826959;-0.439822972;0.494087449;0.430398194
18.02;-0.473722996;-0.439822972;0.488820821;0.430398194
18.03;-0.468673439;-0.439822972;0.483610331;0.430398194
18.04;-0.463677706;-0.439822972;0.478455381;0.430398194
18.05;-0.458735224;-0.439822972;0.473355379;0.430398194
18.06;-0.453845426;-0.439822972;0.46830974;0.430398194
18.07;-0.449007749;-0.439822972;0.463317884;0.430398194
18.08;-0.444221639;-0.439822972;0.458379238;0.430398194
18.09;-0.439486545;-0.439822972;0.453493234;0.430398194
18.1;-0.434801924;-0.439822972;0.448659312;0.430398194
18.11;-0.430167238;-0.439822972;0.443876916;0.430398194
18.12;-0.425581955;-0.439822972;0.439145497;0.430398194
18.13;-0.421045547;-0.439822972;0.434464511;0.430398194
18.14;-0.416557495;-0.439822972;0.429833422;0.430398194
18.15;-0.412117281;-0.439822972;0.425251697;0.430398194
18.16;-0.407724398;-0.439822972;0.42071881;0.430398194
18.17;-0.403378339;-0.439822972;0.41623424;0.430398194
18.18;-0.399078607;-0.439822972;0.411797472;0.430398194
18.19;-0.394824707;-0.439822972;0.407407998;0.430398194
18.2;-0.39061615;-0.439822972;0.403065312;0.430398194
18.21;-0.386452453;-0.439822972;0.398768916;0.430398194
18.22;-0.382333139;-0.439822972;0.394518317;0.430398194
18.23;-0.378257734;-0.439822972;0.390313026;0.430398194
18.24;-0.374225769;-0.439822972;0.38615256;0.430398194
18.25;-0.370236783;-0.439822972;0.382036443;0.430398194
18.26;-0.366290316;-0.439822972;0.3779642;0.430398194
18.27;-0.362385916;-0.439822972;0.373935364;0.430398194
18.28;-0.358523135;-0.439822972;0.369949473;0.430398194
18.29;-0.354701527;-0.439822972;0.366006069;0.430398194
18.3;-0.350920656;-0.439822972;0.362104699;0.430398194
18.31;-0.347180086;-0.439822972;0.358244915;0.430398194
18.32;-0.343479388;-0.439822972;0.354426273;0.430398194
18.33;-0.339818136;-0.439822972;0.350648336;0.430398194
18.34;-0.336195911;-0.439822972;0.346910669;0.430398194
18.35;-0.332612297;-0.439822972;0.343212842;0.430398194
18.36;-0.329066881;-0.439822972;0.339554432;0.430398194
18.37;-0.325559257;-0.439822972;0.335935018;0.430398194
18.38;-0.322089022;-0.439822972;0.332354184;0.430398194
18.39;-0.318655777;-0.439822972;0.32881152;0.430398194
18.4;-0.315259128;-0.439822972;0.325306618;0.430398194
18.41;-0.311898685;-0.439822972;0.321839076;0.430398194
18.42;-0.308574062;-0.439822972;0.318408495;0.430398194
18.43;-0.305284877;-0.439822972;0.315014482;0.430398194
18.44;-0.302030753;-0.439822972;0.311656647;0.430398194
18.45;-0.298811315;-0.439822972;0.308334604;0.430398194
18.46;-0.295626194;-0.439822972;0.305047971;0.430398194
18.47;-0.292475024;-0.439822972;0.301796372;0.430398194
18.48;-0.289357444;-0.439822972;0.298579433;0.430398194
18.49;-0.286273095;-0.439822972;0.295396784;0.430398194
18.5;-0.283221623;-0.439822972;0.292248059;0.430398194
18.51;-0.280202678;-0.439822972;0.289132898;0.430398194
