Zeit [s];r [rad];d;y2Systune [rad];y2Genetic [rad];y2DifferentialEvol [rad]
4.93;31.415927;0;26.49305085;29.7194665;30.04305055
4.94;31.415927;0;26.5119004;29.7194665;30.04305055
4.95;31.415927;0;26.53074996;29.7194665;30.04305055
4.96;31.415927;0;26.53074996;29.7194665;30.04305055
4.97;31.415927;0;26.54959952;29.7194665;30.04305055
4.98;31.415927;0;26.56844907;29.7194665;30.04305055
4.99;31.415927;0;26.56844907;29.7194665;30.04305055
5;31.415927;0;26.59044022;29.7194665;30.04305055
5.01;31.415927;0;26.59044022;29.7194665;30.04305055
5.02;31.415927;0;26.60928978;29.7194665;30.04305055
5.03;31.415927;0;26.62499774;29.7194665;30.04305055
5.04;31.415927;0;26.62499774;29.7194665;30.04305055
5.05;31.415927;0;26.64698889;29.7194665;30.04305055
5.06;31.415927;0;26.66269685;29.7194665;30.04305055
5.07;31.415927;0;26.66269685;29.7194665;30.04305055
5.08;31.415927;0;26.68154641;29.7194665;30.04305055
5.09;31.415927;0;26.69411278;29.7194665;30.04305055
5.1;31.415927;0;26.69411278;29.7194665;30.04305055
5.11;31.415927;0;26.71296233;29.7194665;30.04305055
5.12;31.415927;0;26.7286703;29.7194665;30.04305055
5.13;31.415927;0;26.7286703;29.7194665;30.04305055
5.14;31.415927;0;26.74751985;29.7194665;30.04305055
5.15;31.415927;0;26.74751985;29.7194665;30.04305055
5.16;31.415927;0;26.76322782;29.7194665;30.04305055
5.17;31.415927;0;26.78207737;29.7194665;30.04305055
5.18;31.415927;0;26.78207737;29.7194665;30.04305055
5.19;31.415927;0;26.79778534;29.7194665;30.04305055
5.2;31.415927;0;26.8134933;29.7194665;30.04305055
5.21;31.415927;0;26.8134933;29.7194665;30.04305055
5.22;31.415927;0;26.83234285;29.7194665;30.04305055
5.23;31.415927;0;26.83234285;29.7194665;30.04305055
5.24;31.415927;0;26.84805082;29.7194665;30.04305055
5.25;31.415927;0;26.86690037;29.7194665;30.04305055
5.26;31.415927;0;26.86690037;29.7194665;30.04305055
5.27;31.415927;0;26.88260834;29.7194665;30.04305055
5.28;31.415927;0;26.8983163;29.7194665;30.04305055
5.29;31.415927;0;26.8983163;29.7194665;30.04305055
5.3;31.415927;0;26.91716586;29.7194665;30.04305055
5.31;31.415927;0;26.92973223;29.7194665;30.04305055
5.32;31.415927;0;26.92973223;29.7194665;30.04305055
5.33;31.415927;0;26.94858178;29.7194665;30.04305055
5.34;31.415927;0;26.96114815;29.7194665;30.04305055
5.35;31.415927;0;26.96114815;29.7194665;30.04305055
5.36;31.415927;0;26.97999771;29.7194665;30.04305055
5.37;31.415927;0;26.97999771;29.7194665;30.04305055
5.38;31.415927;0;26.99570567;29.7194665;30.04305055
5.39;31.415927;0;27.01141364;29.7194665;30.04305055
5.4;31.415927;0;27.01141364;29.7194665;30.04305055
5.41;31.415927;0;27.0271216;29.7194665;30.04305055
5.42;31.415927;0;27.04282956;29.7194665;30.04305055
5.43;31.415927;0;27.04282956;29.7194665;30.04305055
5.44;31.415927;0;27.05853753;29.7194665;30.04305055
5.45;31.415927;0;27.0711039;29.7194665;30.04305055
5.46;31.415927;0;27.0711039;29.7194665;30.04305055
5.47;31.415927;0;27.08995345;29.7194665;30.04305055
5.48;31.415927;0;27.10566142;29.7194665;30.04305055
5.49;31.415927;0;27.10566142;29.7194665;30.04305055
5.5;31.415927;0;27.12136938;29.7194665;30.04305055
5.51;31.415927;0;27.12136938;29.7194665;30.04305055
5.52;31.415927;0;27.13393575;29.7194665;30.04305055
5.53;31.415927;0;27.1527853;29.7194665;30.04305055
5.54;31.415927;0;27.1527853;29.7194665;30.04305055
5.55;31.415927;0;27.16535168;29.7194665;30.04305055
5.56;31.415927;0;27.18105964;29.7194665;30.04305055
5.57;31.415927;0;27.18105964;29.7194665;30.04305055
5.58;31.415927;0;27.19990919;29.7194665;30.04305055
5.59;31.415927;0;27.21247557;29.7194665;30.04305055
5.6;31.415927;0;27.21247557;29.7194665;30.04305055
5.61;31.415927;0;27.23132512;29.7194665;30.04305055
5.62;31.415927;0;27.24389149;29.7194665;30.04305055
5.63;31.415927;0;27.24389149;29.7194665;30.04305055
5.64;31.415927;0;27.25959946;29.7194665;30.04305055
5.65;31.415927;0;27.27530742;29.7194665;30.04305055
5.66;31.415927;0;27.27530742;29.7194665;30.04305055
5.67;31.415927;0;27.29101538;29.7194665;30.04305055
5.68;31.415927;0;27.29101538;29.7194665;30.04305055
5.69;31.415927;0;27.30672335;29.7194665;30.04305055
5.7;31.415927;0;27.32243131;29.7194665;30.04305055
5.71;31.415927;0;27.32243131;29.7194665;30.04305055
5.72;31.415927;0;27.34128086;29.7194665;30.04305055
5.73;31.415927;0;27.35698883;29.7194665;30.04305055
5.74;31.415927;0;27.35698883;29.7194665;30.04305055
5.75;31.415927;0;27.37269679;29.7194665;30.04305055
5.76;31.415927;0;27.37269679;29.7194665;30.04305055
5.77;31.415927;0;27.38840475;29.7194665;30.04305055
5.78;31.415927;0;27.40725431;29.7194665;30.04305055
5.79;31.415927;0;27.40725431;29.7194665;30.04305055
5.8;31.415927;0;27.42296227;29.7194665;30.04305055
5.81;31.415927;0;27.43867024;29.7194665;30.04305055
5.82;31.415927;0;27.43867024;29.7194665;30.04305055
5.83;31.415927;0;27.45751979;29.7194665;30.04305055
5.84;31.415927;0;27.45751979;29.7194665;30.04305055
5.85;31.415927;0;27.47322776;29.7194665;30.04305055
5.86;31.415927;0;27.48893572;29.7194665;30.04305055
5.87;31.415927;0;27.48893572;29.7194665;30.04305055
5.88;31.415927;0;27.50464368;29.7194665;30.04305055
5.89;31.415927;0;27.52035165;29.7194665;30.04305055
5.9;31.415927;0;27.52035165;29.7194665;30.04305055
5.91;31.415927;0;27.5392012;29.7194665;30.04305055
5.92;31.415927;0;27.5392012;29.7194665;30.04305055
5.93;31.415927;0;27.55490916;29.7194665;30.04305055
5.94;31.415927;0;27.57061713;29.7194665;30.04305055
5.95;31.415927;0;27.57061713;29.7194665;30.04305055
5.96;31.415927;0;27.58946668;29.7194665;30.04305055
5.97;31.415927;0;27.60517465;29.7194665;30.04305055
5.98;31.415927;0;27.60517465;29.7194665;30.04305055
5.99;31.415927;0;27.62088261;29.7194665;30.04305055
6;31.415927;0;27.62088261;29.7194665;30.04305055
6.01;31.415927;0;27.63659057;29.7194665;30.04305055
6.02;31.415927;0;27.65544013;29.7194665;30.04305055
6.03;31.415927;0;27.65544013;29.7194665;30.04305055
6.04;31.415927;0;27.67114809;29.7194665;30.04305055
6.05;31.415927;0;27.68999765;29.7194665;30.04305055
6.06;31.415927;0;27.68999765;29.7194665;30.04305055
6.07;31.415927;0;27.70570561;29.7194665;30.04305055
6.08;31.415927;0;27.70570561;29.7194665;30.04305055
6.09;31.415927;0;27.72141358;29.7194665;30.04305055
6.1;31.415927;0;27.74026313;29.7194665;30.04305055
6.11;31.415927;0;27.74026313;29.7194665;30.04305055
6.12;31.415927;0;27.75911269;29.7194665;30.04305055
6.13;31.415927;0;27.77482065;29.7194665;30.04305055
6.14;31.415927;0;27.77482065;29.7194665;30.04305055
6.15;31.415927;0;27.79367021;29.7194665;30.04305055
6.16;31.415927;0;27.79367021;29.7194665;30.04305055
6.17;31.415927;0;27.80937817;29.7194665;30.04305055
6.18;31.415927;0;27.82508613;29.7194665;30.04305055
6.19;31.415927;0;27.82508613;29.7194665;30.04305055
6.2;31.415927;0;27.84393569;29.7194665;30.04305055
6.21;31.415927;0;27.85964365;29.7194665;30.04305055
6.22;31.415927;0;27.85964365;29.7194665;30.04305055
6.23;31.415927;0;27.87535162;29.7194665;30.04305055
6.24;31.415927;0;27.87535162;29.7194665;30.04305055
6.25;31.415927;0;27.89105958;29.7194665;30.04305055
6.26;31.415927;0;27.90990913;29.7194665;30.04305055
6.27;31.415927;0;27.90990913;29.7194665;30.04305055
6.28;31.415927;0;27.9256171;29.7194665;30.04305055
6.29;31.415927;0;27.94132506;29.7194665;30.04305055
6.3;31.415927;0;27.94132506;29.7194665;30.04305055
6.31;31.415927;0;27.96017462;29.7194665;30.04305055
6.32;31.415927;0;27.97588258;29.7194665;30.04305055
6.33;31.415927;0;27.97588258;29.7194665;30.04305055
6.34;31.415927;0;27.99159054;29.7194665;30.04305055
6.35;31.415927;0;27.99159054;29.7194665;30.04305055
6.36;31.415927;0;28.00729851;29.7194665;30.04305055
6.37;31.415927;0;28.02614806;29.7194665;30.04305055
6.38;31.415927;0;28.02614806;29.7194665;30.04305055
6.39;31.415927;0;28.04185603;29.7194665;30.04305055
6.4;31.415927;0;28.05756399;29.7194665;30.04305055
6.41;31.415927;0;28.05756399;29.7194665;30.04305055
6.42;31.415927;0;28.07641355;29.7194665;30.04305055
6.43;31.415927;0;28.09212151;29.7194665;30.04305055
6.44;31.415927;0;28.09212151;29.7194665;30.04305055
6.45;31.415927;0;28.10782947;29.7194665;30.04305055
6.46;31.415927;0;28.10782947;29.7194665;30.04305055
6.47;31.415927;0;28.12353743;29.7194665;30.04305055
6.48;31.415927;0;28.14238699;29.7194665;30.04305055
6.49;31.415927;0;28.14238699;29.7194665;30.04305055
6.5;31.415927;0;28.15809495;29.7194665;30.04305055
6.51;31.415927;0;28.17380292;29.7194665;30.04305055
6.52;31.415927;0;28.17380292;29.7194665;30.04305055
6.53;31.415927;0;28.18951088;29.7194665;30.04305055
6.54;31.415927;0;28.18951088;29.7194665;30.04305055
6.55;31.415927;0;28.20521884;29.7194665;30.04305055
6.56;31.415927;0;28.22092681;29.7194665;30.04305055
6.57;31.415927;0;28.22092681;29.7194665;30.04305055
6.58;31.415927;0;28.23663477;29.7194665;30.04305055
6.59;31.415927;0;28.25234273;29.7194665;30.04305055
6.6;31.415927;0;28.25234273;29.7194665;30.04305055
6.61;31.415927;0;28.2649091;29.7194665;30.04305055
6.62;31.415927;0;28.28061707;29.7194665;30.04305055
6.63;31.415927;0;28.28061707;29.7194665;30.04305055
6.64;31.415927;0;28.29632503;29.7194665;30.04305055
6.65;31.415927;0;28.31203299;29.7194665;30.04305055
6.66;31.415927;0;28.31203299;29.7194665;30.04305055
6.67;31.415927;0;28.32774096;29.7194665;30.04305055
6.68;31.415927;0;28.32774096;29.7194665;30.04305055
6.69;31.415927;0;28.34344892;29.7194665;30.04305055
6.7;31.415927;0;28.35915688;29.7194665;30.04305055
6.71;31.415927;0;28.35915688;29.7194665;30.04305055
6.72;31.415927;0;28.37486485;29.7194665;30.04305055
6.73;31.415927;0;28.38743122;29.7194665;30.04305055
6.74;31.415927;0;28.38743122;29.7194665;30.04305055
6.75;31.415927;0;28.40313918;29.7194665;30.04305055
6.76;31.415927;0;28.41570555;29.7194665;30.04305055
6.77;31.415927;0;28.41570555;29.7194665;30.04305055
6.78;31.415927;0;28.42827192;29.7194665;30.04305055
6.79;31.415927;0;28.44397989;29.7194665;30.04305055
6.8;31.415927;0;28.44397989;29.7194665;30.04305055
6.81;31.415927;0;28.45968785;29.7194665;30.04305055
6.82;31.415927;0;28.47225422;29.7194665;30.04305055
6.83;31.415927;0;28.47225422;29.7194665;30.04305055
6.84;31.415927;0;28.48796218;29.7194665;30.04305055
6.85;31.415927;0;28.48796218;29.7194665;30.04305055
6.86;31.415927;0;28.50052855;29.7194665;30.04305055
6.87;31.415927;0;28.51623652;29.7194665;30.04305055
6.88;31.415927;0;28.51623652;29.7194665;30.04305055
6.89;31.415927;0;28.52880289;29.7194665;30.04305055
6.9;31.415927;0;28.54451085;29.7194665;30.04305055
6.91;31.415927;0;28.54451085;29.7194665;30.04305055
6.92;31.415927;0;28.55707722;29.7194665;30.04305055
6.93;31.415927;0;28.55707722;29.7194665;30.04305055
6.94;31.415927;0;28.57278518;29.7194665;30.04305055
6.95;31.415927;0;28.58535156;29.7194665;30.04305055
6.96;31.415927;0;28.58535156;29.7194665;30.04305055
6.97;31.415927;0;28.59791793;29.7194665;30.04305055
6.98;31.415927;0;28.6104843;29.7194665;30.04305055
6.99;31.415927;0;28.6104843;29.7194665;30.04305055
7;31.415927;0;28.62305067;29.7194665;30.04305055
7.01;31.415927;0;28.62305067;29.7194665;30.04305055
7.02;31.415927;0;28.63561704;29.7194665;30.04305055
7.03;31.415927;0;28.64818341;29.7194665;30.04305055
7.04;31.415927;0;28.64818341;29.7194665;30.04305055
7.05;31.415927;0;28.66074978;29.7194665;30.04305055
7.06;31.415927;0;28.67331615;29.7194665;30.04305055
7.07;31.415927;0;28.67331615;29.7194665;30.04305055
7.08;31.415927;0;28.68588252;29.7194665;30.04305055
7.09;31.415927;0;28.68588252;29.7194665;30.04305055
7.1;31.415927;0;28.69844889;29.7194665;30.04305055
7.11;31.415927;0;28.70787367;29.7194665;30.04305055
7.12;31.415927;0;28.70787367;29.7194665;30.04305055
7.13;31.415927;0;28.72044004;29.7194665;30.04305055
7.14;31.415927;0;28.73300641;29.7194665;30.04305055
7.15;31.415927;0;28.73300641;29.7194665;30.04305055
7.16;31.415927;0;28.74243119;29.7194665;30.04305055
7.17;31.415927;0;28.74243119;29.7194665;30.04305055
7.18;31.415927;0;28.75499756;29.7194665;30.04305055
7.19;31.415927;0;28.76442234;29.7194665;30.04305055
7.2;31.415927;0;28.76442234;29.7194665;30.04305055
7.21;31.415927;0;28.77698871;29.7194665;30.04305055
7.22;31.415927;0;28.77698871;29.7194665;30.04305055
7.23;31.415927;0;28.78641348;29.7194665;30.04305055
7.24;31.415927;0;28.79897986;29.7194665;30.04305055
7.25;31.415927;0;28.79897986;29.7194665;30.04305055
7.26;31.415927;0;28.80840463;29.7194665;30.04305055
7.27;31.415927;0;28.81782941;29.7194665;30.04305055
7.28;31.415927;0;28.81782941;29.7194665;30.04305055
7.29;31.415927;0;28.82725419;29.7194665;30.04305055
7.3;31.415927;0;28.83667897;29.7194665;30.04305055
7.31;31.415927;0;28.83667897;29.7194665;30.04305055
7.32;31.415927;0;28.84610375;29.7194665;30.04305055
7.33;31.415927;0;28.84610375;29.7194665;30.04305055
7.34;31.415927;0;28.85552852;29.7194665;30.04305055
7.35;31.415927;0;28.8649533;29.7194665;30.04305055
7.36;31.415927;0;28.8649533;29.7194665;30.04305055
7.37;31.415927;0;28.87437808;29.7194665;30.04305055
7.38;31.415927;0;28.88066126;29.7194665;30.04305055
7.39;31.415927;0;28.88066126;29.7194665;30.04305055
7.4;31.415927;0;28.89008604;29.7194665;30.04305055
7.41;31.415927;0;28.89008604;29.7194665;30.04305055
7.42;31.415927;0;28.89636923;29.7194665;30.04305055
7.43;31.415927;0;28.90579401;29.7194665;30.04305055
7.44;31.415927;0;28.90579401;29.7194665;30.04305055
7.45;31.415927;0;28.91207719;29.7194665;30.04305055
7.46;31.415927;0;28.92150197;29.7194665;30.04305055
7.47;31.415927;0;28.92150197;29.7194665;30.04305055
7.48;31.415927;0;28.92778515;29.7194665;30.04305055
7.49;31.415927;0;28.93406834;29.7194665;30.04305055
7.5;31.415927;0;28.93406834;29.7194665;30.04305055
7.51;31.415927;0;28.94349312;29.7194665;30.04305055
7.52;31.415927;0;28.9497763;29.7194665;30.04305055
7.53;31.415927;0;28.9497763;29.7194665;30.04305055
7.54;31.415927;0;28.95605949;29.7194665;30.04305055
7.55;31.415927;0;28.96234267;29.7194665;30.04305055
7.56;31.415927;0;28.96234267;29.7194665;30.04305055
7.57;31.415927;0;28.96862586;29.7194665;30.04305055
7.58;31.415927;0;28.97490904;29.7194665;30.04305055
7.59;31.415927;0;28.97490904;29.7194665;30.04305055
7.6;31.415927;0;28.98119223;29.7194665;30.04305055
7.61;31.415927;0;28.98119223;29.7194665;30.04305055
7.62;31.415927;0;28.98747541;29.7194665;30.04305055
7.63;31.415927;0;28.9937586;29.7194665;30.04305055
7.64;31.415927;0;28.9937586;29.7194665;30.04305055
7.65;31.415927;0;29.00004179;29.7194665;30.04305055
7.66;31.415927;0;29.00632497;29.7194665;30.04305055
7.67;31.415927;0;29.00632497;29.7194665;30.04305055
7.68;31.415927;0;29.01260816;29.7194665;30.04305055
7.69;31.415927;0;29.01260816;29.7194665;30.04305055
7.7;31.415927;0;29.01574975;29.7194665;30.04305055
7.71;31.415927;0;29.01889134;29.7194665;30.04305055
7.72;31.415927;0;29.01889134;29.7194665;30.04305055
7.73;31.415927;0;29.02517453;29.7194665;30.04305055
7.74;31.415927;0;29.02831612;29.7194665;30.04305055
7.75;31.415927;0;29.02831612;29.7194665;30.04305055
7.76;31.415927;0;29.0345993;29.7194665;30.04305055
7.77;31.415927;0;29.0377409;29.7194665;30.04305055
7.78;31.415927;0;29.0377409;29.7194665;30.04305055
7.79;31.415927;0;29.04402408;29.7194665;30.04305055
7.8;31.415927;0;29.04402408;29.7194665;30.04305055
7.81;31.415927;0;29.04716568;29.7194665;30.04305055
7.82;31.415927;0;29.05030727;29.7194665;30.04305055
7.83;31.415927;0;29.05030727;29.7194665;30.04305055
7.84;31.415927;0;29.05344886;29.7194665;30.04305055
7.85;31.415927;0;29.05659045;29.7194665;30.04305055
7.86;31.415927;0;29.05659045;29.7194665;30.04305055
7.87;31.415927;0;29.05973205;29.7194665;30.04305055
7.88;31.415927;0;29.05973205;29.7194665;30.04305055
7.89;31.415927;0;29.06287364;29.7194665;30.04305055
7.9;31.415927;0;29.06601523;29.7194665;30.04305055
7.91;31.415927;0;29.06601523;29.7194665;30.04305055
7.92;31.415927;0;29.06915682;29.7194665;30.04305055
7.93;31.415927;0;29.07229842;29.7194665;30.04305055
7.94;31.415927;0;29.07229842;29.7194665;30.04305055
7.95;31.415927;0;29.07544001;29.7194665;30.04305055
7.96;31.415927;0;29.07544001;29.7194665;30.04305055
7.97;31.415927;0;29.07544001;29.7194665;30.04305055
7.98;31.415927;0;29.0785816;29.7194665;30.04305055
7.99;31.415927;0;29.08172319;29.7194665;30.04305055
8;31.415927;0;29.08172319;29.7194665;30.04305055
8.01;31.415927;0;29.08172319;29.7194665;30.04305055
8.02;31.415927;0;29.08172319;29.7194665;30.04305055
8.03;31.415927;0;29.08486479;29.7194665;30.04305055
8.04;31.415927;0;29.08486479;29.7194665;30.04305055
8.05;31.415927;0;29.08486479;29.7194665;30.04305055
8.06;31.415927;0;29.08800638;29.7194665;30.04305055
8.07;31.415927;0;29.08800638;29.7194665;30.04305055
8.08;31.415927;0;29.08800638;29.7194665;30.04305055
8.09;31.415927;0;29.09114797;29.7194665;30.04305055
8.1;31.415927;0;29.09114797;29.7194665;30.04305055
8.11;31.415927;0;29.09114797;29.7194665;30.04305055
8.12;31.415927;0;29.09114797;29.7194665;30.04305055
8.13;31.415927;0;29.09428956;29.7194665;30.04305055
8.14;31.415927;0;29.09428956;29.7194665;30.04305055
8.15;31.415927;0;29.09428956;29.7194665;30.04305055
8.16;31.415927;0;29.09428956;29.7194665;30.04305055
8.17;31.415927;0;29.09428956;29.7194665;30.04305055
8.18;31.415927;0;29.09428956;29.7194665;30.04305055
8.19;31.415927;0;29.09428956;29.7194665;30.04305055
8.2;31.415927;0;29.09428956;29.7194665;30.04305055
8.21;31.415927;0;29.09428956;29.7194665;30.04305055
8.22;31.415927;0;29.09428956;29.7194665;30.04305055
8.23;31.415927;0;29.09428956;29.7194665;30.04305055
8.24;31.415927;0;29.09428956;29.7194665;30.04305055
8.25;31.415927;0;29.09428956;29.7194665;30.04305055
8.26;31.415927;0;29.09428956;29.7194665;30.04305055
8.27;31.415927;0;29.09428956;29.7194665;30.04305055
8.28;31.415927;0;29.09428956;29.7194665;30.04305055
8.29;31.415927;0;29.09428956;29.7194665;30.04305055
8.3;31.415927;0;29.09428956;29.7194665;30.04305055
8.31;31.415927;0;29.09428956;29.7194665;30.04305055
8.32;31.415927;0;29.09428956;29.7226081;30.04305055
8.33;31.415927;0;29.09428956;29.7226081;30.04305055
8.34;31.415927;0;29.09428956;29.7226081;30.04305055
8.35;31.415927;0;29.09428956;29.7226081;30.04305055
8.36;31.415927;0;29.09428956;29.7226081;30.04305055
8.37;31.415927;0;29.09428956;29.7194665;30.04305055
8.38;31.415927;0;29.09428956;29.7194665;30.04305055
8.39;31.415927;0;29.09428956;29.7194665;30.04305055
8.4;31.415927;0;29.09428956;29.7194665;30.04305055
8.41;31.415927;0;29.09428956;29.7194665;30.04305055
8.42;31.415927;0;29.09428956;29.7194665;30.04305055
8.43;31.415927;0;29.09428956;29.7194665;30.04305055
8.44;31.415927;0;29.09428956;29.7194665;30.04305055
8.45;31.415927;0;29.09428956;29.7194665;30.04305055
8.46;31.415927;0;29.09428956;29.7194665;30.04305055
8.47;31.415927;0;29.09428956;29.7194665;30.04305055
8.48;31.415927;0;29.09428956;29.7226081;30.04305055
8.49;31.415927;0;29.09428956;29.7226081;30.04305055
8.5;31.415927;0;29.09428956;29.7226081;30.04305055
8.51;31.415927;0;29.09428956;29.7226081;30.04305055
8.52;31.415927;0;29.09428956;29.7226081;30.04305055
8.53;31.415927;0;29.09428956;29.7226081;30.04305055
8.54;31.415927;0;29.09428956;29.7226081;30.04305055
8.55;31.415927;0;29.09428956;29.7194665;30.04305055
8.56;31.415927;0;29.09428956;29.7194665;30.04305055
8.57;31.415927;0;29.09428956;29.7194665;30.04305055
8.58;31.415927;0;29.09428956;29.7194665;30.04305055
8.59;31.415927;0;29.09428956;29.7194665;30.04305055
8.6;31.415927;0;29.09428956;29.7226081;30.04305055
8.61;31.415927;0;29.09428956;29.7226081;30.04305055
8.62;31.415927;0;29.09428956;29.7226081;30.04305055
8.63;31.415927;0;29.09428956;29.7226081;30.04305055
8.64;31.415927;0;29.09428956;29.7226081;30.04305055
8.65;31.415927;0;29.09428956;29.7226081;30.04305055
8.66;31.415927;0;29.09428956;29.7226081;30.04305055
8.67;31.415927;0;29.09428956;29.7226081;30.04305055
8.68;31.415927;0;29.09428956;29.7226081;30.04305055
8.69;31.415927;0;29.09428956;29.7194665;30.04305055
8.7;31.415927;0;29.09428956;29.7194665;30.04305055
8.71;31.415927;0;29.09428956;29.7194665;30.04305055
8.72;31.415927;0;29.09428956;29.7194665;30.04305055
8.73;31.415927;0;29.09428956;29.7194665;30.04305055
8.74;31.415927;0;29.09428956;29.7226081;30.04305055
8.75;31.415927;0;29.09428956;29.7226081;30.04305055
8.76;31.415927;0;29.09428956;29.7226081;30.04305055
8.77;31.415927;0;29.09428956;29.7226081;30.04305055
8.78;31.415927;0;29.09428956;29.7226081;30.04305055
8.79;31.415927;0;29.09428956;29.7226081;30.04305055
8.8;31.415927;0;29.09428956;29.7226081;30.04305055
8.81;31.415927;0;29.09428956;29.7226081;30.04305055
8.82;31.415927;0;29.09428956;29.7226081;30.04305055
8.83;31.415927;0;29.09428956;29.7226081;30.04305055
8.84;31.415927;0;29.09428956;29.7226081;30.04305055
8.85;31.415927;0;29.09428956;29.7226081;30.04305055
8.86;31.415927;0;29.09428956;29.7226081;30.04305055
8.87;31.415927;0;29.09428956;29.7226081;30.04305055
8.88;31.415927;0;29.09428956;29.7226081;30.04305055
8.89;31.415927;0;29.09428956;29.7226081;30.04305055
8.9;31.415927;0;29.09428956;29.7226081;30.04305055
8.91;31.415927;0;29.09428956;29.7226081;30.04305055
