Zeit [s];y_1Modell;y_1Ref;y_2Modell;y_2Ref;a;b;c;d;e;f;g;h
Winkel [rad];-;--;-;--;-;--;-;--;-;--;-;--
0;1;1;1;1;1;1;1;1;1;1;1;1
0;1d56e9;1d56e9;046be1;046be1;007ed8;007ed8;008fcf;008fcf;009ec5;009ec5;00adba;00adba
7.57;0.233037739;-0.609468975;0.463587021;-1.463982177;0.695380531;-0.455530935;0.927174042;0.09424778;1.158967552;0.684867198;1.390761063;1.566638337
7.58;0.230553719;-0.609468975;0.458645506;-1.463982177;0.687968259;-0.455530935;0.917291011;0.087964594;1.146613764;0.647168087;1.375936517;1.530510021
7.59;0.228096176;-0.609468975;0.453756664;-1.463982177;0.680634995;-0.455530935;0.907513327;0.081681409;1.134391659;0.631460123;1.361269991;1.499094094
7.6;0.22566483;-0.609468975;0.448919933;-1.463982177;0.6733799;-0.455530935;0.897839866;0.075398224;1.122299833;0.61575216;1.3467598;1.467678168
7.61;0.2232594;-0.609468975;0.444134759;-1.463982177;0.666202139;-0.455530935;0.888269518;0.064402649;1.110336898;0.600044197;1.332404277;1.433120649
7.62;0.22087961;-0.609468975;0.439400591;-1.463982177;0.659100887;-0.455530935;0.878801183;0.053407075;1.098501479;0.584336234;1.318201774;1.39856313
7.63;0.218525187;-0.609468975;0.434716887;-1.463982177;0.65207533;-0.455530935;0.869433774;0.048694686;1.086792217;0.56862827;1.30415066;1.338872869
7.64;0.21619586;-0.609468975;0.430083107;-1.463982177;0.645124661;-0.455530935;0.860166214;0.043982297;1.075207768;0.552920307;1.290249321;1.279182609
7.65;0.213891363;-0.609468975;0.42549872;-1.463982177;0.638248081;-0.455530935;0.850997441;0.039269908;1.063746801;0.52150438;1.276496161;1.246195886
7.66;0.21161143;-0.609468975;0.4209632;-1.463982177;0.6314448;-0.455530935;0.8419264;0.034557519;1.052408;0.490088454;1.2628896;1.213209163
7.67;0.209355799;-0.609468975;0.416476025;-1.463982177;0.624714038;-0.455530935;0.83295205;0.02984513;1.041190063;0.475951287;1.249428075;1.188076422
7.68;0.207124212;-0.609468975;0.41203668;-1.463982177;0.618055021;-0.455530935;0.824073361;0.025132741;1.030091701;0.46181412;1.236110041;1.162943681
7.69;0.204916412;-0.609468975;0.407644656;-1.463982177;0.611466984;-0.455530935;0.815289312;0.01727876;1.01911164;0.44453536;1.222933968;1.129956958
7.7;0.202732145;-0.609468975;0.403299448;-1.463982177;0.604949171;-0.455530935;0.806598895;0.009424778;1.008248619;0.427256601;1.209898343;1.096970235
7.71;0.200571162;-0.609468975;0.399000556;-1.463982177;0.598500834;-0.455530935;0.798001112;0.006283185;0.99750139;0.398982267;1.197001668;1.041992363
7.72;0.198433213;-0.609468975;0.394747488;-1.463982177;0.592121231;-0.455530935;0.789494975;0.003141593;0.986868719;0.370707933;1.184242463;0.987014492
7.73;0.196318053;-0.609468975;0.390539754;-1.463982177;0.585809631;-0.455530935;0.781079508;1.28E-13;0.976349385;0.35499997;1.171619262;0.957169362
7.74;0.194225439;-0.609468975;0.386376872;-1.463982177;0.579565308;-0.455530935;0.772753744;-0.003141593;0.96594218;0.339292007;1.159130615;0.927324232
7.75;0.192155131;-0.609468975;0.382258363;-1.463982177;0.573387545;-0.455530935;0.764516726;-0.006283185;0.955645908;0.326725636;1.146775089;0.900620694
7.76;0.190106891;-0.609468975;0.378183755;-1.463982177;0.567275632;-0.455530935;0.75636751;-0.009424778;0.945459387;0.314159265;1.134551265;0.873917156
7.77;0.188080483;-0.609468975;0.374152579;-1.463982177;0.561228869;-0.455530935;0.748305158;-0.014137167;0.935381448;0.298451302;1.122457737;0.844072026
7.78;0.186075676;-0.609468975;0.370164373;-1.463982177;0.555246559;-0.455530935;0.740328746;-0.018849556;0.925410932;0.282743339;1.110493119;0.814226896
7.79;0.184092239;-0.609468975;0.366218678;-1.463982177;0.549328017;-0.455530935;0.732437356;-0.020420352;0.915546695;0.256039801;1.098656034;0.760819821
7.8;0.182129944;-0.609468975;0.362315042;-1.463982177;0.543472563;-0.455530935;0.724630084;-0.021991149;0.905787604;0.229336264;1.086945125;0.707412746
7.81;0.180188565;-0.609468975;0.358453015;-1.463982177;0.537679523;-0.455530935;0.716906031;-0.021991149;0.896132539;0.215199097;1.075359046;0.675996819
7.82;0.178267881;-0.609468975;0.354632156;-1.463982177;0.531948233;-0.455530935;0.709264311;-0.021991149;0.886580389;0.20106193;1.063896467;0.644580893
7.83;0.176367669;-0.609468975;0.350852024;-1.463982177;0.526278035;-0.455530935;0.701704047;-0.023561945;0.877130059;0.190066356;1.052556071;0.621018948
7.84;0.174487712;-0.609468975;0.347112185;-1.463982177;0.520668278;-0.455530935;0.69422437;-0.025132741;0.867780463;0.179070781;1.041336555;0.597457003
7.85;0.172627795;-0.609468975;0.343412211;-1.463982177;0.515118316;-0.455530935;0.686824421;-0.026703538;0.858530527;0.164933614;1.030236632;0.570753465
7.86;0.170787702;-0.609468975;0.339751675;-1.463982177;0.509627513;-0.455530935;0.679503351;-0.028274334;0.849379188;0.150796447;1.019255026;0.544049928
7.87;0.168967224;-0.609468975;0.336130159;-1.463982177;0.504195238;-0.455530935;0.672260318;-0.028274334;0.840325397;0.128805299;1.008390476;0.496926038
7.88;0.167166151;-0.609468975;0.332547245;-1.463982177;0.498820868;-0.455530935;0.66509449;-0.028274334;0.831368113;0.10681415;0.997641735;0.449802148
7.89;0.165384276;-0.609468975;0.329002523;-1.463982177;0.493503784;-0.455530935;0.658005046;-0.028274334;0.822506307;0.09424778;0.987007568;0.423098611
7.9;0.163621395;-0.609468975;0.325495585;-1.463982177;0.488243377;-0.455530935;0.65099117;-0.028274334;0.813738962;0.081681409;0.976486754;0.396395073
7.91;0.161877305;-0.609468975;0.322026028;-1.463982177;0.483039042;-0.455530935;0.644052056;-0.026703538;0.805065071;0.072256631;0.966078085;0.374403924
7.92;0.160151805;-0.609468975;0.318593455;-1.463982177;0.477890182;-0.455530935;0.63718691;-0.025132741;0.796483637;0.062831853;0.955780364;0.352412776
7.93;0.158444698;-0.609468975;0.31519747;-1.463982177;0.472796205;-0.455530935;0.63039494;-0.025132741;0.787993675;0.051836279;0.945592411;0.330421627
7.94;0.156755788;-0.609468975;0.311837684;-1.463982177;0.467756527;-0.455530935;0.623675369;-0.025132741;0.779594211;0.040840704;0.935513053;0.308430479
7.95;0.155084881;-0.609468975;0.308513712;-1.463982177;0.462770567;-0.455530935;0.617027423;-0.025132741;0.771284279;0.020420352;0.925541135;0.264448182
7.96;0.153431784;-0.609468975;0.30522517;-1.463982177;0.457837755;-0.455530935;0.61045034;-0.025132741;0.763062925;8.53E-14;0.91567551;0.220465884
7.97;0.151796308;-0.609468975;0.301971682;-1.463982177;0.452957523;-0.455530935;0.603943364;-0.025132741;0.754929205;-0.010995574;0.905915046;0.198474736
7.98;0.150178264;-0.609468975;0.298752874;-1.463982177;0.448129311;-0.455530935;0.597505748;-0.025132741;0.746882185;-0.021991149;0.896258622;0.176483587
7.99;0.148577469;-0.609468975;0.295568376;-1.463982177;0.443352564;-0.455530935;0.591136752;-0.025132741;0.73892094;-0.031415927;0.886705128;0.156063235
8;0.146993736;-0.609468975;0.292417823;-1.463982177;0.438626734;-0.455530935;0.584835646;-0.025132741;0.731044557;-0.040840704;0.877253469;0.135642883
8.01;0.145426885;-0.609468975;0.289300852;-1.463982177;0.433951278;-0.455530935;0.578601704;-0.025132741;0.723252131;-0.051836279;0.867902557;0.112080938
8.02;0.143876736;-0.609468975;0.286217106;-1.463982177;0.42932566;-0.455530935;0.572434213;-0.025132741;0.715542766;-0.062831853;0.858651319;0.088518993
8.03;0.14234311;-0.609468975;0.283166231;-1.463982177;0.424749347;-0.455530935;0.566332462;-0.025132741;0.707915578;-0.080110613;0.849498693;0.049249085
8.04;0.140825831;-0.609468975;0.280147876;-1.463982177;0.420221814;-0.455530935;0.560295752;-0.025132741;0.70036969;-0.097389372;0.840443628;0.009979177
8.05;0.139324726;-0.609468975;0.277161695;-1.463982177;0.415742542;-0.455530935;0.554323389;-0.025132741;0.692904236;-0.10681415;0.831485084;-0.010441176
8.06;0.137839621;-0.609468975;0.274207344;-1.463982177;0.411311016;-0.455530935;0.548414687;-0.025132741;0.685518359;-0.116238928;0.822622031;-0.030861528
8.07;0.136370347;-0.609468975;0.271284484;-1.463982177;0.406926726;-0.455530935;0.542568968;-0.025132741;0.67821121;-0.12409291;0.813853453;-0.048140287
8.08;0.134916734;-0.609468975;0.26839278;-1.463982177;0.40258917;-0.455530935;0.536785561;-0.025132741;0.670981951;-0.131946891;0.805178341;-0.065419047
8.09;0.133478615;-0.609468975;0.2655319;-1.463982177;0.39829785;-0.455530935;0.5310638;-0.025132741;0.66382975;-0.139800873;0.7965957;-0.084268603
8.1;0.132055826;-0.609468975;0.262701515;-1.463982177;0.394052272;-0.455530935;0.525403029;-0.025132741;0.656753786;-0.147654855;0.788104544;-0.103118159
8.11;0.130648203;-0.609468975;0.259901299;-1.463982177;0.389851949;-0.455530935;0.519802598;-0.025132741;0.649753248;-0.163362818;0.779703898;-0.137675678
8.12;0.129255584;-0.609468975;0.257130932;-1.463982177;0.385696398;-0.455530935;0.514261864;-0.025132741;0.64282733;-0.179070781;0.771392796;-0.172233197
8.13;0.127877809;-0.609468975;0.254390095;-1.463982177;0.381585143;-0.455530935;0.50878019;-0.025132741;0.635975238;-0.185353967;0.763170286;-0.189511957
8.14;0.126514721;-0.609468975;0.251678474;-1.463982177;0.377517711;-0.455530935;0.503356948;-0.025132741;0.629196184;-0.191637152;0.755035421;-0.206790716
8.15;0.125166162;-0.609468975;0.248995756;-1.463982177;0.373493634;-0.455530935;0.497991513;-0.025132741;0.622489391;-0.197920337;0.746987269;-0.22249868
8.16;0.123831978;-0.609468975;0.246341635;-1.463982177;0.369512452;-0.455530935;0.49268327;-0.025132741;0.615854087;-0.204203522;0.739024904;-0.238206643
8.17;0.122512015;-0.609468975;0.243715804;-1.463982177;0.365573706;-0.455530935;0.487431609;-0.025132741;0.609289511;-0.212057504;0.731147413;-0.253914606
8.18;0.121206122;-0.609468975;0.241117963;-1.463982177;0.361676945;-0.455530935;0.482235927;-0.025132741;0.602794908;-0.219911486;0.72335389;-0.26962257
8.19;0.119914149;-0.609468975;0.238547814;-1.463982177;0.35782172;-0.455530935;0.477095627;-0.025132741;0.596369534;-0.232477856;0.715643441;-0.2994677
8.2;0.118635948;-0.609468975;0.23600506;-1.463982177;0.35400759;-0.455530935;0.47201012;-0.025132741;0.59001265;-0.245044227;0.708015179;-0.32931283
8.21;0.117371371;-0.609468975;0.23348941;-1.463982177;0.350234115;-0.455530935;0.46697882;-0.025132741;0.583723525;-0.249756616;0.70046823;-0.345020793
8.22;0.116120274;-0.609468975;0.231000575;-1.463982177;0.346500863;-0.455530935;0.462001151;-0.025132741;0.577501438;-0.254469005;0.693001726;-0.360728756
8.23;0.114882512;-0.609468975;0.22853827;-1.463982177;0.342807405;-0.455530935;0.45707654;-0.025132741;0.571345675;-0.26075219;0.68561481;-0.373295127
8.24;0.113657945;-0.609468975;0.226102211;-1.463982177;0.339153316;-0.455530935;0.452204422;-0.025132741;0.565255527;-0.267035376;0.678306633;-0.385861498
8.25;0.11244643;-0.609468975;0.223692119;-1.463982177;0.335538178;-0.455530935;0.447384237;-0.025132741;0.559230297;-0.276460154;0.671076356;-0.401569461
8.26;0.111247829;-0.609468975;0.221307716;-1.463982177;0.331961574;-0.455530935;0.442615432;-0.025132741;0.553269291;-0.285884931;0.663923149;-0.417277424
8.27;0.110062005;-0.609468975;0.21894873;-1.463982177;0.328423095;-0.455530935;0.43789746;-0.025132741;0.547371825;-0.29059732;0.65684619;-0.440839369
8.28;0.10888882;-0.609468975;0.216614889;-1.463982177;0.324922333;-0.455530935;0.433229778;-0.025132741;0.541537222;-0.295309709;0.649844666;-0.464401314
8.29;0.107728141;-0.609468975;0.214305925;-1.463982177;0.321458887;-0.455530935;0.428611849;-0.025132741;0.535764812;-0.300022098;0.642917774;-0.476967685
8.3;0.106579834;-0.609468975;0.212021573;-1.463982177;0.318032359;-0.455530935;0.424043145;-0.025132741;0.530053932;-0.304734487;0.636064718;-0.489534055
8.31;0.105443767;-0.609468975;0.20976157;-1.463982177;0.314642355;-0.455530935;0.41952314;-0.025132741;0.524403925;-0.309446876;0.62928471;-0.498958833
8.32;0.10431981;-0.609468975;0.207525658;-1.463982177;0.311288487;-0.455530935;0.415051315;-0.025132741;0.518814144;-0.314159265;0.622576973;-0.508383611
8.33;0.103207834;-0.609468975;0.205313579;-1.463982177;0.307970368;-0.455530935;0.410627157;-0.025132741;0.513283946;-0.320442451;0.615940736;-0.520949982
8.34;0.10210771;-0.609468975;0.203125079;-1.463982177;0.304687618;-0.455530935;0.406250157;-0.025132741;0.507812697;-0.326725636;0.609375236;-0.533516352
8.35;0.101019313;-0.609468975;0.200959907;-1.463982177;0.30143986;-0.455530935;0.401919813;-0.025132741;0.502399767;-0.329867229;0.60287972;-0.552365908
8.36;0.099942517;-0.609468975;0.198817814;-1.463982177;0.298226721;-0.455530935;0.397635628;-0.025132741;0.497044534;-0.333008821;0.596453441;-0.571215464
8.37;0.098877199;-0.609468975;0.196698554;-1.463982177;0.295047831;-0.455530935;0.393397108;-0.025132741;0.491746385;-0.336150414;0.590095663;-0.580640242
8.38;0.097823237;-0.609468975;0.194601884;-1.463982177;0.291902827;-0.455530935;0.389203769;-0.025132741;0.486504711;-0.339292007;0.583805653;-0.59006502
8.39;0.09678051;-0.609468975;0.192527564;-1.463982177;0.288791346;-0.455530935;0.385055127;-0.025132741;0.481318909;-0.342433599;0.577582691;-0.599489798
8.4;0.095748897;-0.609468975;0.190475354;-1.463982177;0.285713031;-0.455530935;0.380950708;-0.025132741;0.476188384;-0.345575192;0.571426061;-0.608914576
8.41;0.09472828;-0.609468975;0.188445019;-1.463982177;0.282667529;-0.455530935;0.376890038;-0.025132741;0.471112548;-0.348716785;0.565335057;-0.616768558
8.42;0.093718542;-0.609468975;0.186436326;-1.463982177;0.279654489;-0.455530935;0.372872652;-0.025132741;0.466090815;-0.351858377;0.559308979;-0.624622539
8.43;0.092719568;-0.609468975;0.184449045;-1.463982177;0.276673567;-0.455530935;0.368898089;-0.025132741;0.461122612;-0.353429174;0.553347134;-0.640330503
8.44;0.091731242;-0.609468975;0.182482946;-1.463982177;0.273724419;-0.455530935;0.364965892;-0.025132741;0.456207365;-0.35499997;0.547448838;-0.656038466
8.45;0.090753451;-0.609468975;0.180537805;-1.463982177;0.270806707;-0.455530935;0.36107561;-0.025132741;0.451344512;-0.356570766;0.541613415;-0.663892448
8.46;0.089786082;-0.609468975;0.178613397;-1.463982177;0.267920096;-0.455530935;0.357226795;-0.025132741;0.446533494;-0.358141563;0.535840192;-0.671746429
8.47;0.088829025;-0.609468975;0.176709503;-1.463982177;0.265064254;-0.455530935;0.353419006;-0.025132741;0.441773757;-0.358141563;0.530128509;-0.678029614
8.48;0.087882169;-0.609468975;0.174825902;-1.463982177;0.262238854;-0.455530935;0.349651805;-0.025132741;0.437064756;-0.358141563;0.524477707;-0.6843128
8.49;0.086945406;-0.609468975;0.17296238;-1.463982177;0.25944357;-0.455530935;0.34592476;-0.025132741;0.43240595;-0.359712359;0.51888714;-0.695308374
8.5;0.086018629;-0.609468975;0.171118721;-1.463982177;0.256678082;-0.455530935;0.342237443;-0.025132741;0.427796803;-0.361283155;0.513356164;-0.706303948
8.51;0.08510173;-0.609468975;0.169294715;-1.463982177;0.253942072;-0.455530935;0.33858943;-0.025132741;0.423236787;-0.361283155;0.507884144;-0.711016337
8.52;0.084194605;-0.609468975;0.167490151;-1.463982177;0.251235226;-0.455530935;0.334980302;-0.025132741;0.418725377;-0.361283155;0.502470453;-0.715728726
8.53;0.083297149;-0.609468975;0.165704822;-1.463982177;0.248557234;-0.455530935;0.331409645;-0.025132741;0.414262056;-0.361283155;0.497114467;-0.720441115
8.54;0.082409259;-0.609468975;0.163938524;-1.463982177;0.245907786;-0.455530935;0.327877048;-0.025132741;0.409846311;-0.361283155;0.491815573;-0.725153504
8.55;0.081530834;-0.609468975;0.162191054;-1.463982177;0.24328658;-0.455530935;0.324382107;-0.025132741;0.405477634;-0.361283155;0.486573161;-0.728295097
8.56;0.080661772;-0.609468975;0.16046221;-1.463982177;0.240693315;-0.455530935;0.32092442;-0.025132741;0.401155524;-0.361283155;0.481386629;-0.73143669
8.57;0.079801974;-0.609468975;0.158751794;-1.463982177;0.238127691;-0.455530935;0.317503589;-0.025132741;0.396879486;-0.359712359;0.476255383;-0.739290671
8.58;0.07895134;-0.609468975;0.157059611;-1.463982177;0.235589416;-0.455530935;0.314119221;-0.025132741;0.392649026;-0.358141563;0.471178832;-0.747144653
8.59;0.078109774;-0.609468975;0.155385464;-1.463982177;0.233078197;-0.455530935;0.310770929;-0.025132741;0.388463661;-0.358141563;0.466156393;-0.748715449
8.6;0.077277178;-0.609468975;0.153729163;-1.463982177;0.230593745;-0.455530935;0.307458327;-0.025132741;0.384322908;-0.358141563;0.46118749;-0.750286246
8.61;0.076453457;-0.609468975;0.152090517;-1.463982177;0.228135776;-0.455530935;0.304181035;-0.025132741;0.380226294;-0.358141563;0.456271552;-0.753427838
8.62;0.075638516;-0.609468975;0.150469338;-1.463982177;0.225704007;-0.455530935;0.300938677;-0.025132741;0.376173346;-0.358141563;0.451408015;-0.756569431
8.63;0.074832262;-0.609468975;0.14886544;-1.463982177;0.22329816;-0.455530935;0.29773088;-0.025132741;0.3721636;-0.358141563;0.44659632;-0.758140227
8.64;0.074034602;-0.609468975;0.147278638;-1.463982177;0.220917957;-0.455530935;0.294557276;-0.025132741;0.368196595;-0.358141563;0.441835913;-0.759711023
8.65;0.073245445;-0.609468975;0.14570875;-1.463982177;0.218563125;-0.455530935;0.2914175;-0.025132741;0.364271875;-0.358141563;0.43712625;-0.76128182
8.66;0.072464699;-0.609468975;0.144155596;-1.463982177;0.216233394;-0.455530935;0.288311192;-0.025132741;0.36038899;-0.358141563;0.432466788;-0.762852616
8.67;0.071692276;-0.609468975;0.142618998;-1.463982177;0.213928497;-0.455530935;0.285237995;-0.025132741;0.356547494;-0.358141563;0.427856993;-0.762852616
8.68;0.070928086;-0.609468975;0.141098778;-1.463982177;0.211648168;-0.455530935;0.282197557;-0.025132741;0.352746946;-0.358141563;0.423296335;-0.762852616
8.69;0.070172042;-0.609468975;0.139594764;-1.463982177;0.209392145;-0.455530935;0.279189527;-0.025132741;0.348986909;-0.358141563;0.418784291;-0.762852616
8.7;0.069424057;-0.609468975;0.13810678;-1.463982177;0.207160171;-0.455530935;0.276213561;-0.025132741;0.345266951;-0.358141563;0.414320341;-0.762852616
8.71;0.068684045;-0.609468975;0.136634658;-1.463982177;0.204951987;-0.455530935;0.273269317;-0.025132741;0.341586646;-0.358141563;0.409903975;-0.762852616
8.72;0.067951921;-0.609468975;0.135178228;-1.463982177;0.202767342;-0.455530935;0.270356456;-0.025132741;0.33794557;-0.358141563;0.405534684;-0.762852616
8.73;0.067227601;-0.609468975;0.133737322;-1.463982177;0.200605983;-0.455530935;0.267474644;-0.025132741;0.334343305;-0.358141563;0.401211966;-0.76128182
8.74;0.066511001;-0.609468975;0.132311775;-1.463982177;0.198467663;-0.455530935;0.26462355;-0.025132741;0.330779438;-0.358141563;0.396935325;-0.759711023
8.75;0.06580204;-0.609468975;0.130901424;-1.463982177;0.196352135;-0.455530935;0.261802847;-0.025132741;0.327253559;-0.358141563;0.392704271;-0.759711023
8.76;0.065100636;-0.609468975;0.129506106;-1.463982177;0.194259158;-0.455530935;0.259012211;-0.025132741;0.323765264;-0.358141563;0.388518317;-0.759711023
8.77;0.064406709;-0.609468975;0.128125661;-1.463982177;0.192188491;-0.455530935;0.256251321;-0.025132741;0.320314151;-0.358141563;0.384376982;-0.759711023
8.78;0.063720178;-0.609468975;0.12675993;-1.463982177;0.190139895;-0.455530935;0.25351986;-0.025132741;0.316899825;-0.358141563;0.38027979;-0.759711023
