Epoche;Durchschnitt
Fehler;-
1446;4.224873
1447;4.223709
1448;4.225230
1449;4.225443
1450;4.225854
1451;4.223904
1452;4.225780
1453;4.225153
1454;4.225735
1455;4.224720
1456;4.225735
1457;4.226443
1458;4.226525
1459;4.228826
1460;4.232490
1461;4.237407
1462;4.242770
1463;4.240188
1464;4.237219
1465;4.238320
1466;4.237230
1467;4.236369
1468;4.234616
1469;4.233633
1470;4.232073
1471;4.230413
1472;4.230242
1473;4.228325
1474;4.227436
1475;4.226602
1476;4.226759
1477;4.225842
1478;4.226532
1479;4.228256
1480;4.230330
1481;4.232930
1482;4.231670
1483;4.229377
1484;4.228119
1485;4.228968
1486;4.228235
1487;4.227372
1488;4.224406
1489;4.226734
1490;4.228674
1491;4.228720
1492;4.230432
1493;4.230206
1494;4.228327
1495;4.224773
1496;4.225922
1497;4.224331
1498;4.223469
1499;4.224119
1500;4.223270
1501;4.222959
1502;4.223434
1503;4.223071
1504;4.221756
1505;4.220461
1506;4.219597
1507;4.220757
1508;4.218756
1509;4.219142
1510;4.216192
1511;4.215772
1512;4.218222
1513;4.216604
1514;4.216978
1515;4.217074
1516;4.217132
1517;4.216594
1518;4.215922
1519;4.214594
1520;4.213341
1521;4.212246
1522;4.212199
1523;4.212732
1524;4.215190
1525;4.216554
1526;4.217490
1527;4.219414
1528;4.225390
1529;4.229877
1530;4.228716
1531;4.225790
1532;4.229075
1533;4.227131
1534;4.224168
1535;4.222361
1536;4.219439
1537;4.221571
1538;4.223947
1539;4.224029
1540;4.222741
1541;4.224216
1542;4.222120
1543;4.224182
1544;4.225326
1545;4.227885
1546;4.228418
1547;4.228955
1548;4.225330
1549;4.224690
1550;4.222237
1551;4.222524
1552;4.220450
1553;4.219314
1554;4.218714
1555;4.217548
1556;4.218085
1557;4.222597
1558;4.223744
1559;4.223285
1560;4.219553
1561;4.218032
1562;4.215649
1563;4.213812
1564;4.212090
1565;4.210648
1566;4.214223
1567;4.212692
1568;4.211397
1569;4.212010
1570;4.212235
1571;4.210822
1572;4.210158
1573;4.211170
1574;4.212601
1575;4.211137
1576;4.210101
1577;4.209395
1578;4.209002
1579;4.209156
1580;4.210915
1581;4.210408
1582;4.208910
1583;4.207581
1584;4.207901
1585;4.210076
1586;4.209529
1587;4.210330
1588;4.212804
1589;4.216427
1590;4.219843
1591;4.226206
1592;4.229103
1593;4.227519
1594;4.226120
1595;4.225651
1596;4.226435
1597;4.228181
1598;4.227780
1599;4.226944
1600;4.225290
1601;4.224029
1602;4.223817
1603;4.224348
1604;4.221162
1605;4.220738
1606;4.220173
1607;4.219832
1608;4.218054
1609;4.214363
1610;4.211705
1611;4.210392
1612;4.207057
1613;4.204167
1614;4.202912
1615;4.202881
1616;4.203530
1617;4.203563
1618;4.204556
1619;4.203922
1620;4.203010
1621;4.203012
1622;4.203969
1623;4.205318
1624;4.202586
1625;4.203853
1626;4.202958
1627;4.203472
1628;4.203189
1629;4.203097
1630;4.204779
1631;4.207000
1632;4.209135
1633;4.208170
1634;4.207541
1635;4.208329
1636;4.205649
1637;4.203849
1638;4.204770
1639;4.203298
1640;4.204622
1641;4.204630
1642;4.204481
1643;4.203649
1644;4.206572
1645;4.209834
1646;4.212400
1647;4.212990
1648;4.212439
1649;4.211025
1650;4.208067
1651;4.207122
1652;4.205258
1653;4.204386
1654;4.205616
1655;4.208062
1656;4.206665
1657;4.207887
1658;4.209510
1659;4.210257
1660;4.208291
1661;4.206578
1662;4.204165
1663;4.204127
1664;4.204240
1665;4.203446
1666;4.203766
1667;4.203178
1668;4.204513
1669;4.203974
1670;4.203946
1671;4.203339
1672;4.204787
1673;4.203606
1674;4.201871
1675;4.203392
1676;4.206818
1677;4.208512
1678;4.210407
1679;4.209989
1680;4.208691
1681;4.209028
1682;4.208737
1683;4.206776
1684;4.206991
1685;4.209594
1686;4.210800
1687;4.211477
1688;4.211517
1689;4.209204
1690;4.208051
1691;4.207579
1692;4.205758
1693;4.203753
1694;4.203155
1695;4.203817
1696;4.202000
1697;4.201424
1698;4.203833
1699;4.206655
1700;4.205079
1701;4.204368
1702;4.208412
1703;4.207422
1704;4.207157
1705;4.209412
1706;4.211218
1707;4.212050
1708;4.211756
1709;4.209207
1710;4.210962
1711;4.210887
1712;4.211787
1713;4.212660
1714;4.211463
1715;4.210845
1716;4.209260
1717;4.207492
1718;4.210101
1719;4.211577
1720;4.212508
1721;4.213023
1722;4.212448
1723;4.212077
1724;4.211883
1725;4.214128
1726;4.215016
1727;4.215310
1728;4.216730
1729;4.221210
1730;4.225133
1731;4.226764
1732;4.225921
1733;4.226244
1734;4.225578
1735;4.225899
1736;4.230544
1737;4.232043
1738;4.230382
1739;4.229534
1740;4.231452
1741;4.232618
1742;4.233340
1743;4.234089
1744;4.233026
1745;4.231194
1746;4.234289
1747;4.233038
1748;4.232651
1749;4.230334
1750;4.229680
1751;4.226025
1752;4.226451
1753;4.223419
1754;4.221926
1755;4.221634
1756;4.222747
1757;4.225454
1758;4.225350
1759;4.223617
1760;4.221942
1761;4.221640
1762;4.220906
1763;4.219495
1764;4.217850
1765;4.215733
1766;4.215245
1767;4.214109
1768;4.213077
1769;4.213505
1770;4.216658
1771;4.218176
1772;4.219228
1773;4.216957
1774;4.214823
1775;4.214528
1776;4.215056
1777;4.216571
1778;4.220009
1779;4.221714
1780;4.221415
1781;4.219456
1782;4.218550
1783;4.217996
1784;4.223831
1785;4.222519
1786;4.222141
1787;4.221880
1788;4.223023
1789;4.221869
1790;4.219707
1791;4.216366
1792;4.213592
1793;4.212664
1794;4.211419
1795;4.213239
1796;4.213123
1797;4.212839
1798;4.214677
1799;4.215105
1800;4.213427
1801;4.214471
1802;4.214229
1803;4.214620
1804;4.213802
1805;4.214373
1806;4.215589
1807;4.215378
1808;4.214317
1809;4.212186
1810;4.212316
1811;4.213177
1812;4.214537
1813;4.219329
1814;4.219493
1815;4.218476
1816;4.217834
1817;4.216335
1818;4.216268
1819;4.215757
1820;4.213790
1821;4.212732
1822;4.210397
1823;4.209573
1824;4.207595
1825;4.206818
1826;4.205314
1827;4.206727
1828;4.208197
1829;4.208462
1830;4.208939
1831;4.207787
1832;4.208905
1833;4.210942
1834;4.211831
1835;4.213350
1836;4.214384
1837;4.213113
1838;4.215012
1839;4.217415
1840;4.216747
1841;4.215069
1842;4.216071
1843;4.214929
1844;4.213726
1845;4.215487
1846;4.216692
1847;4.214263
1848;4.212417
1849;4.213699
1850;4.213159
1851;4.211936
1852;4.212834
1853;4.212426
1854;4.211836
1855;4.212042
1856;4.210788
1857;4.212611
1858;4.210997
1859;4.208674
1860;4.206834
1861;4.204683
1862;4.204722
