Zeit [s];r [v];l [v];u [v];y [v]
;-;-;-;-
0;4;2;1;1
0;ebbd34;e0162e;8888FF;0000AA
2.19;5;0;5.06560141375957;4.99680034442166
2.2;5;0;5.08119234696801;4.9956257033559
2.21;5;0;5.09402360952105;4.9947833356069
2.22;5;0;5.07337584071795;4.99701424985719
2.23;5;0;5.07817516328181;4.99679557485551
2.24;5;0;5.0664382475443;4.99808078097886
2.25;5;0;5.08244673854967;4.99677710004729
2.26;5;0;5.09074650788476;4.99626032416188
2.27;5;0;5.05837550876471;4.99944083005877
2.28;5;0;5.07373606333959;4.99809831709591
2.29;5;0;5.0888708849762;4.9968720139029
2.3;5;0;5.07507911978927;4.99833669665797
2.31;5;0;5.08001775426702;4.99801102324328
2.32;5;0;5.08131940667831;4.99803594062389
2.33;5;0;5.09935402234754;4.99655311150069
2.34;5;0;5.05142150221798;5.00111324104927
2.35;5;0;5.09705332122026;4.99692685645504
2.36;5;0;5.07449531767435;4.9991765834543
2.37;5;0;5.06709188886272;4.99990170393957
2.38;5;0;5.07008042080711;4.99963975364281
2.39;5;0;5.10583349198109;4.99644770553863
2.4;5;0;5.07304420463517;4.9996524732276
2.41;5;0;5.08933045124881;4.99821153084539
2.42;5;0;5.05164710700922;5.00173077616799
2.43;5;0;5.08906211693217;4.99823979488791
2.44;5;0;5.08556220051642;4.99868051284915
2.45;5;0;5.09700918969406;4.99774452945455
2.46;5;0;5.07406794731952;4.99997034290829
2.47;5;0;5.07028862475144;5.00031259689751
2.48;5;0;5.05405519497532;5.0017512738501
2.49;5;0;5.09152966888545;4.9982534767945
2.5;0;0;0;4.99912360699769
2.51;0;0;0;4.62509989959783
2.52;0;0;0;4.27598703853058
2.53;0;0;0;3.95157153789631
2.54;0;0;0;3.64978314195297
2.55;0;0;0;3.36770033969489
2.56;0;0;0;3.10622126255913
2.57;0;0;0;2.86140956123335
2.58;0;0;0;2.63378238812812
2.59;0;0;0;2.42392387368506
2.6;0;0;0;2.22623128213274
2.61;0;0;0;2.04171052971603
2.62;0;0;0;1.87093686856124
2.63;0;0;0;1.71475585052998
2.64;0;0;0;1.56519522017492
2.65;0;0;0;1.42460886176577
2.66;0;0;0;1.29846571188986
2.67;0;0;0;1.18035460011456
2.68;0;0;0;1.06846731130719
2.69;0;0;0;0.963901586752418
2.7;0;0;0;0.868358987525939
2.71;0;0;0;0.776193627679115
2.72;0;0;0;0.695504772337974
2.73;0;0;0;0.618098830861156
2.74;0;0;0;0.541035285772372
2.75;0;0;0;0.486801230863411
2.76;0;0;0.246800151963252;0.434401612604025
2.77;0;0;0.291959916502525;0.399308554244373
2.78;0;0;0.26185979360428;0.373495532990304
2.79;0;0;0.261798290310366;0.34682282328481
2.8;0;0;0.245723017731518;0.323496546485554
2.81;0;0;0.206186282189217;0.30394796409454
2.82;0;0;0.220758589060578;0.28092589522525
2.83;0;0;0.233745595154463;0.25969093699852
2.84;0;0;0.213192930797993;0.24299133194535
2.85;0;0;0.20041271519261;0.226785035484691
2.86;0;0;0.165479332015707;0.213730116780845
2.87;0;0;0.149436008923479;0.199907586883524
2.88;0;0;0.174092000746347;0.183409442207357
2.89;0;0;0.157145423281404;0.1718339677531
2.9;0;0;0.133003213788733;0.161732919817672
2.91;0;0;0.131049746860712;0.150356388473991
2.92;0;0;0.122477571517337;0.140388150296104
2.93;0;0;0.120520869866984;0.13053653650689
2.94;0;0;0.121539744411593;0.121120807568713
2.95;0;0;0.115588702047033;0.113004923234952
2.96;0;0;0.109721793425183;0.105461172891944
2.97;0;0;0.0953435139363742;0.0992222852459487
2.98;0;0;0.0996499287517819;0.0917474099227914
2.99;0;0;0.0829793963791857;0.0866943795300306
3;0;0;0.0863883792490896;0.0801951234791309
