Zeit [s];r [v];l [v];u [v];y [v]
7.2;0;0;0.202634965;0.286403109
7.21;0;0;0.063475947;0.262238253
7.22;0;0;0.022171677;0.22808526
7.23;0;0;0.00194557;0.196187659
7.24;0;0;0.023408627;0.163323468
7.25;0;0;0.036861818;0.136581042
7.26;0;0;0.086385041;0.108872026
7.27;0;0;0.10151685;0.090184551
7.28;0;0;0.150859613;0.069563892
7.29;0;0;0.185767905;0.054098398
7.3;0;0;0.228305835;0.039921697
7.31;0;0;0.242464582;0.031866753
7.32;0;0;0.24694773;0.026389391
7.33;0;0;0.262015073;0.020267634
7.34;0;0;0.288369001;0.013501482
7.35;0;0;0.340553518;0.004157749
7.36;0;0;0.266813504;0.01382368
7.37;0;0;0.247131821;0.014468075
7.38;0;0;0.332866785;0.000291376
7.39;0;0;0.297945152;0.005124342
7.4;0;0;0.257755585;0.009957307
7.41;0;0;0.318417123;-3.08E-05
7.42;0;0;0.334599267;-0.002286205
7.43;0;0;0.286338649;0.004802144
7.44;0;0;0.315708345;-3.08E-05
7.45;0;0;0.306514198;0.001257969
7.46;0;0;0.314370754;-3.08E-05
7.47;0;0;0.312097413;0.000291376
7.48;0;0;0.316393684;-0.000353019
7.49;0;0;0.309857669;0.000613574
7.5;2;0;10;-3.08E-05
7.51;2;0;10;0.584758758
7.52;2;0;6.914777268;1.078045365
7.53;2;0;4.3300923;1.579388313
7.54;2;0;3.173689939;1.80492869
7.55;2;0;2.253600968;1.963129346
7.56;2;0;1.91083458;2.016614737
7.57;2;0;1.710474611;2.042068634
7.58;2;0;2.123704949;1.977950597
7.59;2;0;1.97471678;2.002115683
7.6;2;0;2.039312536;1.992771849
7.61;2;0;2.148697468;1.978594999
7.62;2;0;2.169721959;1.9789172
7.63;2;0;2.370338122;1.954107715
7.64;2;0;2.263487442;1.97601739
7.65;2;0;2.139676074;1.996960464
7.66;2;0;2.31370422;1.97311758
7.67;2;0;2.356847818;1.971184373
7.68;2;0;2.286750608;1.985361223
7.69;2;0;2.196586702;2.000182476
7.7;2;0;2.290973176;1.986972229
7.71;2;0;2.35592657;1.979883804
7.72;2;0;2.128701506;2.014681529
7.73;2;0;2.195749218;2.003082287
7.74;2;0;2.263905297;1.99309405
7.75;2;0;2.331413748;1.984716821
7.76;2;0;2.158901663;2.011137316
7.77;2;0;2.188287278;2.005337695
7.78;2;0;2.31396593;1.986972229
7.79;2;0;2.127460645;2.015003731
7.8;2;0;2.069581286;2.020803352
7.81;2;0;2.189937187;2.000826878
7.82;2;0;2.274393421;1.988905435
7.83;2;0;2.205742886;2.000182476
7.84;2;0;2.242455353;1.995027257
7.85;2;0;2.298628768;1.987938832
7.86;2;0;2.369449445;1.979883804
7.87;2;0;2.123768696;2.017259139
7.88;2;0;2.204155538;2.003404488
7.89;2;0;2.278881299;1.992449648
7.9;2;0;2.337864307;1.985361223
7.91;2;0;2.169263745;2.011137316
7.92;2;0;2.207877201;2.00404889
7.93;2;0;2.34418849;1.984394619
7.94;2;0;2.206632013;2.005982097
7.95;2;0;2.084763497;2.022092157
7.96;2;0;2.249853809;1.99567166
7.97;2;0;2.312245706;1.987616631
7.98;2;0;2.244999968;1.998893671
7.99;2;0;2.16546225;2.010170713
8;0;0;0;1.992771849
8.01;0;0;0;1.773675218
8.02;0;0;0;1.766909004
8.03;0;0;0;1.671215428
8.04;0;0;0;1.512370662
8.05;0;0;0;1.385101637
8.06;0;0;0;1.273942694
8.07;0;0;0;1.184693391
8.08;0;0;0;1.074178972
8.09;0;0;0;0.993951346
8.1;0;0;0;0.893425212
8.11;0;0;0;0.817386249
8.12;0;0;0;0.742636112
8.13;0;0;0;0.674974373
8.14;0;0;0;0.612467836
8.15;0;0;0;0.549639119
8.16;0;0;0;0.490032405
8.17;0;0;0;0.445246831
8.18;0;0;0;0.394661698
8.19;0;0;0;0.349553946
8.2;0;0;0.049670594;0.304124005
8.21;0;0;0;0.266749026
8.22;0;0;0.241850402;0.230985043
8.23;0;0;0.133106845;0.211008766
8.24;0;0;0.101503914;0.183299741
8.25;0;0;0.063192803;0.160745885
8.26;0;0;0.061000063;0.136581042
8.27;0;0;0.064384553;0.115315983
8.28;0;0;0.125551991;0.089217958
8.29;0;0;0.13903736;0.073752463
8.3;0;0;0.192449473;0.055064991
8.31;0;0;0.254696239;0.03798851
8.32;0;0;0.247892801;0.033155544
8.33;0;0;0.220981002;0.031866753
8.34;0;0;0.276216736;0.019301041
8.35;0;0;0.278247958;0.016079064
8.36;0;0;0.276870328;0.01382368
8.37;0;0;0.296406551;0.008990714
8.38;0;0;0.3142899;0.005124342
8.39;0;0;0.31793211;0.003835551
8.4;0;0;0.29760281;0.006090935
8.41;0;0;0.325567724;0.001257969
8.42;0;0;0.278057826;0.007701923
8.43;0;0;0.322722248;0.000291376
8.44;0;0;0.315483841;0.001257969
8.45;0;0;0.314112654;0.001257969
8.46;0;0;0.324276145;-0.000353019
8.47;0;0;0.336195614;-0.001964008
8.48;0;0;0.319880898;0.000613574
8.49;0;0;0.316905167;0.000935772
8.5;2;0;10;-0.001319612
8.51;2;0;10;0.472633692
8.52;2;0;8.284878868;0.887947828
8.53;2;0;4.8046807;1.543301882
8.54;2;0;2.358804916;1.954429916
8.55;2;0;1.56874265;2.071711153
8.56;2;0;1.910444402;2.013070523
8.57;2;0;1.845444398;2.02015895
8.58;2;0;2.07723679;1.984716821
8.59;2;0;1.8170602;2.023380962
8.6;2;0;2.264501803;1.957329726
8.61;2;0;2.239496647;1.96731796
8.62;2;0;1.850639366;2.026602974
8.63;2;0;2.386847373;1.947663694
8.64;2;0;2.363150358;1.958940732
8.65;2;0;2.391756242;1.961196139
8.66;2;0;2.231039968;1.989549838
8.67;2;0;2.288569849;1.983105815
8.68;2;0;2.392342032;1.971184373
8.69;2;0;2.250729055;1.995349459
8.7;2;0;2.214272858;2.00114908
8.71;2;0;2.196871639;2.003404488
8.72;2;0;2.322350524;1.985361223
8.73;2;0;2.070699378;2.02273656
8.74;2;0;2.156650638;2.007270902
8.75;2;0;2.224855049;1.996638263
8.76;2;0;2.318490792;1.984072418
8.77;2;0;2.202048159;2.002760085
8.78;2;0;2.249792794;1.99567166
8.79;2;0;2.351403015;1.982139211
8.8;2;0;2.278592865;1.995027257
8.81;2;0;2.161744251;2.01210392
8.82;2;0;2.238522437;1.999538074
8.83;2;0;2.312848667;1.989227637
8.84;2;0;2.246153892;2.000182476
8.85;2;0;2.195201864;2.007270902
8.86;2;0;2.210346185;2.00404889
8.87;2;0;2.355885314;1.983105815
8.88;2;0;2.08362296;2.023703163
8.89;2;0;2.20773895;2.002760085
8.9;2;0;2.227800061;1.999538074
8.91;2;0;2.394404697;1.976339591
8.92;2;0;2.194112435;2.007915304
8.93;2;0;2.220089161;2.003082287
8.94;2;0;2.359761006;1.983105815
8.95;2;0;2.242065011;2.002115683
8.96;2;0;2.138252653;2.016292535
8.97;2;0;2.231227895;2.000826878
8.98;2;0;2.345674612;1.984716821
8.99;2;0;2.235450461;2.002437884
9;0;0;0;2.011137316
9.01;0;0;0;1.810728304
9.02;0;0;0;1.674437433
9.03;0;0;0;1.601297936
9.04;0;0;0;1.478539646
9.05;0;0;0;1.352237247
9.06;0;0;0;1.259765906
9.07;0;0;0;1.155373232
9.08;0;0;0;1.062579795
9.09;0;0;0;0.965597816
9.1;0;0;0;0.88730343
9.11;0;0;0;0.807720282
9.12;0;0;0;0.733292346
9.13;0;0;0;0.660153234
9.14;0;0;0;0.601190885
9.15;0;0;0;0.539328767
9.16;0;0;0;0.48487723
9.17;0;0;0;0.433647691
9.18;0;0;0;0.389184328
9.19;0;0;0;0.341821189
9.2;0;0;0.088869105;0.301868618
9.21;0;0;0.041278792;0.262560451
9.22;0;0;0;0.235818013
9.23;0;0;0.200326903;0.200376233
9.24;0;0;0.145709365;0.177500177
9.25;0;0;0.062967158;0.162034677
9.26;0;0;0.089359815;0.133681261
9.27;0;0;0.077449572;0.114993785
9.28;0;0;0.088215603;0.095984112
9.29;0;0;0.115088294;0.077618837
9.3;0;0;0.157365253;0.059897958
9.31;0;0;0.172819241;0.048621036
9.32;0;0;0.177495711;0.040566092
9.33;0;0;0.195565939;0.031866753
9.34;0;0;0.230039252;0.022200821
9.35;0;0;0.251979072;0.015756866
9.36;0;0;0.267101186;0.011246098
9.37;0;0;0.243308261;0.012857087
9.38;0;0;0.270818878;0.007057528
9.39;0;0;0.270046979;0.006090935
9.4;0;0;0.272635602;0.004802144
9.41;0;0;0.262787394;0.00544654
9.42;0;0;0.266078408;0.004157749
9.43;0;0;0.270774204;0.002868958
9.44;0;0;0.293023331;-0.000675217
9.45;0;0;0.28222464;0.000935772
9.46;0;0;0.288125455;-3.08E-05
9.47;0;0;0.269703566;0.00254676
9.48;0;0;0.287690017;-0.000353019
9.49;0;0;0.294995615;-0.001319612
9.5;0;0;0.229532861;0.008024121
9.51;0;0;0.303836249;-0.003574996
9.52;0;0;0.284663639;-0.000353019
9.53;0;0;0.301196979;-0.002608403
9.54;0;0;0.299426267;-0.001964008
9.55;0;0;0.310794777;-0.003252798
9.56;0;0;0.307419521;-0.002286205
9.57;0;0;0.305297614;-0.00164181
9.58;0;0;0.30016638;-0.000675217
9.59;0;0;0.307823173;-0.00164181
9.6;0;0;0.298078068;-3.08E-05
9.61;0;0;0.295804728;0.000291376
9.62;0;0;0.323170354;-0.003574996
9.63;0;0;0.310918551;-0.001319612
9.64;0;0;0.316970799;-0.001964008
9.65;0;0;0.293735277;0.001580167
9.66;0;0;0.319696121;-0.002286205
9.67;0;0;0.292197923;0.001902365
9.68;0;0;0.306272894;-0.000353019
9.69;0;0;0.276667523;0.003835551
9.7;0;0;0.314011612;-0.001964008
9.71;0;0;0.300003832;0.000291376
9.72;0;0;0.311220909;-0.001319612
9.73;0;0;0.317273157;-0.001964008
9.74;0;0;0.310186184;-0.000675217
9.75;0;0;0.31092217;-0.000675217
9.76;0;0;0.323192834;-0.002286205
9.77;0;0;0.316457056;-0.000997415
9.78;0;0;0.319851173;-0.001319612
9.79;0;0;0.307447937;0.000613574
9.8;0;0;0.318313819;-0.000997415
9.81;0;0;0.319401001;-0.000997415
9.82;0;0;0.313567376;-3.08E-05
9.83;0;0;0.299759358;0.001902365
9.84;0;0;0.316141265;-0.000675217
9.85;0;0;0.309956445;0.000291376
9.86;0;0;0.344242877;-0.004541589
9.87;0;0;0.319203048;-0.000353019
9.88;0;0;0.333429452;-0.002286205
9.89;0;0;0.305931254;0.001902365
9.9;0;0;0.331540902;-0.001964008
9.91;0;0;0.324453929;-0.000675217
9.92;0;0;0.320576044;-3.08E-05
9.93;0;0;0.315995768;0.000613574
9.94;0;0;0.319940844;-3.08E-05
9.95;0;0;0.310746697;0.001257969
9.96;0;0;0.316296317;0.000291376
9.97;0;0;0.332127265;-0.001964008
9.98;0;0;0.329654163;-0.001319612
9.99;0;0;0.319557862;0.000291376
10;5;0;10;-0.001964008
10.01;5;0;10;0.467156319
10.02;5;0;10;0.998462135
10.03;5;0;10;1.49013885
10.04;5;0;10;2.005659896
10.05;5;0;10;2.507650196
10.06;5;0;10;2.926191627
10.07;5;0;10;3.298659187
10.08;5;0;9.47846747;3.721069702
10.09;5;0;8.406324793;4.065507788
10.1;5;0;6.677282251;4.449256258
10.11;5;0;5.268188108;4.729899389
10.12;5;0;4.704388752;4.849760984
10.13;5;0;4.240640959;4.937401811
10.14;5;0;4.917925187;4.852338654
10.15;5;0;4.894314835;4.878115361
10.16;5;0;4.535774615;4.946745874
10.17;5;0;5.578917242;4.809162686
10.18;5;0;4.894114963;4.933857511
10.19;5;0;5.46221872;4.864582589
10.2;5;0;4.883113535;4.966078422
10.21;5;0;5.397640531;4.899381149
10.22;5;0;4.785218698;5.000232598
10.23;5;0;5.753912219;4.864904798
10.24;5;0;4.653069658;5.039219928
10.25;5;0;5.560811242;4.906469746
10.26;5;0;4.839153964;5.021498412
10.27;5;0;5.482448833;4.928379957
10.28;5;0;4.849953181;5.02762039
10.29;5;0;5.648066295;4.911947298
10.3;5;0;4.657438224;5.063707845
10.31;5;0;5.323935624;4.960923075
10.32;5;0;5.05046801;5.005065737
10.33;5;0;4.562779328;5.072407501
10.34;5;0;5.199031009;4.972522605
10.35;5;0;5.171305924;4.980577835
10.36;5;0;4.767984661;5.039864346
10.37;5;0;5.181322197;4.976066906
10.38;5;0;5.094365387;4.991855158
10.39;5;0;5.119392393;4.989599693
10.4;5;0;5.04767607;5.001199226
10.41;5;0;5.337053171;4.960600866
10.42;5;0;4.99241919;5.014732016
10.43;5;0;4.960212161;5.016987482
10.44;5;0;5.301590642;4.96672284
10.45;5;0;4.890301192;5.029231437
10.46;5;0;4.9161144;5.021176203
10.47;5;0;5.269076313;4.968656095
10.48;5;0;4.823381339;5.035675624
10.49;5;0;5.047495048;4.998943761
10.5;5;0;5.180146382;4.980577835
10.51;5;0;4.947544526;5.016020854
10.52;5;0;5.107722216;4.991210739
10.53;5;0;5.375688497;4.955123311
10.54;5;0;4.780945964;5.045019697
10.55;5;0;5.096383468;4.994110622
10.56;5;0;5.107416926;4.993466204
10.57;5;0;4.98995977;5.010865505
10.58;5;0;5.047326925;5.001199226
10.59;5;0;5.315940869;4.963500748
10.6;5;0;4.963531967;5.018276319
10.61;5;0;4.968987986;5.014732016
10.62;5;0;5.292061757;4.967367258
10.63;5;0;4.85007864;5.034064577
10.64;5;0;4.9282992;5.01795411
10.65;5;0;5.30553634;4.962534121
10.66;5;0;4.836523099;5.033742368
10.67;5;0;5.048901942;4.998943761
10.68;5;0;5.234614686;4.973167023
10.69;5;0;4.899353734;5.024076087
10.7;5;0;5.08304949;4.994755041
10.71;5;0;5.21334547;4.977355743
10.72;5;0;4.894281969;5.025364924
10.73;5;0;5.095029041;4.993466204
10.74;5;0;5.286712312;4.967689467
10.75;5;0;4.828228851;5.036642252
10.76;5;0;4.984385403;5.009254458
10.77;5;0;5.258061272;4.969622722
10.78;5;0;4.822847765;5.035031205
10.79;5;0;5.084576182;4.993143995
10.8;5;0;5.1266545;4.988310856
10.81;5;0;4.975597363;5.011187714
10.82;5;0;5.120280004;4.989277484
10.83;5;0;5.328064059;4.961889703
10.84;5;0;4.841297084;5.035675624
10.85;5;0;4.982358129;5.010543295
10.86;5;0;5.3376818;4.95931203
10.87;5;0;4.800663061;5.040508765
10.88;5;0;4.982596363;5.008932249
10.89;5;0;5.318912913;4.960600866
10.9;5;0;4.831243758;5.034708996
10.91;5;0;5.017191777;5.003454691
10.92;5;0;5.31103148;4.961889703
10.93;5;0;4.821957486;5.035997834
10.94;5;0;5.068790171;4.996043878
10.95;5;0;5.165383069;4.983155508
10.96;5;0;4.913822411;5.020853994
10.97;5;0;5.12871446;4.987666438
10.98;5;0;5.333640517;4.960923075
10.99;5;0;4.778716592;5.044375278
11;5;1;4.935672236;5.015698644
11.01;5;1;5.77215713;4.896481268
11.02;5;1;5.94497496;4.888103836
11.03;5;1;6.156915387;4.87553769
11.04;5;1;6.502517682;4.846216688
11.05;5;1;6.114150711;4.923869031
11.06;5;1;6.157914185;4.929346585
11.07;5;1;6.299522872;4.920324732
11.08;5;1;5.911123355;4.98669981
11.09;5;1;6.10326093;4.961889703
11.1;5;1;6.244002899;4.948034711
11.11;5;1;5.86231167;5.009254458
11.12;5;1;6.022943665;4.985410973
11.13;5;1;6.172652737;4.96672284
11.14;5;1;5.798275591;5.024076087
11.15;5;1;6.101936286;4.978000161
11.16;5;1;6.225117871;4.964145167
11.17;5;1;5.872006551;5.018920738
11.18;5;1;6.056707591;4.990244111
11.19;5;1;6.1688503;4.976066906
11.2;5;1;5.832735484;5.026653762
11.21;5;1;6.101288271;4.985088764
11.22;5;1;6.193673109;4.97445586
11.23;5;1;5.847779244;5.026653762
11.24;5;1;6.054042541;4.993788413
11.25;5;1;6.190006179;4.975744697
11.26;5;1;5.847321516;5.027298181
11.27;5;1;6.126706978;4.984122136
11.28;5;1;6.215531403;4.974133651
11.29;5;1;5.835383462;5.031164693
11.3;5;1;6.052878984;4.996043878
11.31;5;1;6.161006971;4.981544462
11.32;5;1;5.821228618;5.031809112
11.33;5;1;6.104925252;4.987344228
11.34;5;1;6.17870251;4.978966789
11.35;5;1;5.850961906;5.027942599
11.36;5;1;6.081197574;4.991532948
11.37;5;1;6.173479309;4.979933416
11.38;5;1;5.835457002;5.030198065
11.39;5;1;6.12321669;4.985410973
11.4;5;1;6.189873124;4.97832237
11.41;5;1;5.825922633;5.03245353
11.42;5;1;6.074311581;4.992821785
11.43;5;1;6.151346377;4.983155508
11.44;5;1;5.82826813;5.030842484
11.45;5;1;6.122246458;4.985088764
11.46;5;1;6.17771901;4.979611207
11.47;5;1;5.833126855;5.030842484
11.48;5;1;6.085578857;4.99088853
11.49;5;1;6.150878793;4.983155508
11.5;5;1;5.837028622;5.029553646
11.51;5;1;6.143946868;4.982188881
11.52;5;1;6.184124149;4.979288998
11.53;5;1;5.837576184;5.030842484
11.54;5;1;6.090028186;4.99088853
11.55;5;1;6.14610005;4.984444345
11.56;5;1;5.828538024;5.031164693
11.57;5;1;6.110630054;4.987022019
11.58;5;1;6.189372556;4.978000161
11.59;5;1;5.855764522;5.027942599
11.6;5;1;6.092921245;4.990566321
11.61;5;1;6.163186424;4.982188881
11.62;5;1;5.838854786;5.030198065
11.63;5;1;6.135842546;4.984122136
11.64;5;1;6.095473965;4.992177367
11.65;5;1;5.873298779;5.024398296
11.66;5;1;6.13969598;4.983477718
11.67;5;1;6.169240358;4.981866672
11.68;5;1;5.856795024;5.028264809
11.69;5;1;6.109749666;4.988633065
11.7;5;1;6.179815075;4.980577835
11.71;5;1;5.843397368;5.030520274
11.72;5;1;6.047753195;4.997332715
11.73;5;1;6.124485117;4.987022019
11.74;5;1;5.82487659;5.030842484
11.75;5;1;6.098091755;4.987988647
11.76;5;1;6.191929758;4.976711324
11.77;5;1;5.8643406;5.026009343
11.78;5;1;6.059771221;4.994755041
11.79;5;1;6.173918075;4.979611207
11.8;5;1;5.845475053;5.028587018
11.81;5;1;6.104999542;4.987988647
11.82;5;1;6.233442812;4.971878187
11.83;5;1;5.862674393;5.027942599
11.84;5;1;6.062918824;4.995721669
11.85;5;1;6.166783984;4.981866672
11.86;5;1;5.833575479;5.031164693
11.87;5;1;6.127202599;4.985410973
11.88;5;1;6.212315176;4.975744697
11.89;5;1;5.85117436;5.029875855
11.9;5;1;6.053925583;4.997010506
11.91;5;1;6.165613983;4.981866672
11.92;5;1;5.837019516;5.030520274
11.93;5;1;6.11981396;4.986377601
11.94;5;1;6.210793967;4.975744697
11.95;5;1;5.828889979;5.03277574
11.96;5;1;6.042322445;4.997977133
11.97;5;1;6.169106348;4.980577835
11.98;5;1;5.825767584;5.031486902
11.99;5;1;6.116736479;4.986055391
12;5;2;6.194225586;4.977355743
12.01;5;2;6.410390281;4.950612383
12.02;5;2;7.089424172;4.863293754
12.03;5;2;7.303030403;4.854271907
12.04;5;2;6.958944582;4.924513449
12.05;5;2;7.237321307;4.897125686
12.06;5;2;6.966489555;4.950612383
12.07;5;2;6.851909781;4.974133651
12.08;5;2;7.143104077;4.937401811
12.09;5;2;7.001397534;4.96672284
12.1;5;2;6.786204677;5.001843645
12.11;5;2;7.10487059;4.957056566
12.12;5;2;6.964810503;4.983155508
12.13;5;2;6.796302518;5.009254458
12.14;5;2;7.019223997;4.976711324
12.15;5;2;6.938485826;4.991532948
12.16;5;2;6.790837659;5.013443179
12.17;5;2;7.106088188;4.967367258
12.18;5;2;6.957096444;4.993143995
12.19;5;2;6.79846416;5.016343063
12.2;5;2;7.078255577;4.974778069
12.21;5;2;6.944256219;4.997332715
12.22;5;2;6.753373995;5.024398296
12.23;5;2;7.079753661;4.975100278
12.24;5;2;6.959245204;4.995721669
12.25;5;2;6.774733062;5.022142831
12.26;5;2;7.043588714;4.981222253
12.27;5;2;6.941784497;4.998299343
12.28;5;2;6.752155667;5.025042715
12.29;5;2;7.08706099;4.97445586
12.3;5;2;6.971868986;4.994432832
12.31;5;2;6.777226585;5.02246504
12.32;5;2;7.06649419;4.97864458
12.33;5;2;6.960578586;4.996688296
12.34;5;2;6.738100515;5.028264809
12.35;5;2;7.069493767;4.977677952
12.36;5;2;6.966938807;4.995399459
12.37;5;2;6.757400666;5.025364924
12.38;5;2;7.048121443;4.980900044
12.39;5;2;6.951282471;4.997332715
12.4;5;2;6.741944096;5.026975971
12.41;5;2;7.08166323;4.975422488
12.42;5;2;6.974645674;4.994110622
12.43;5;2;6.752670254;5.026009343
12.44;5;2;7.051916689;4.980255626
12.45;5;2;6.965008207;4.995399459
12.46;5;2;6.723171799;5.029875855
12.47;5;2;7.052809017;4.979288998
12.48;5;2;6.98079627;4.992499576
12.49;5;2;6.755962856;5.025042715
12.5;5;2;7.04703484;4.980577835
12.51;5;2;6.975924278;4.993466204
12.52;5;2;6.733888105;5.028264809
12.53;5;2;7.079123465;4.975744697
12.54;5;2;7.001745937;4.990244111
12.55;5;2;6.76783589;5.024398296
12.56;5;2;7.029619055;4.984122136
12.57;5;2;6.966180293;4.995399459
12.58;5;2;6.722036866;5.030198065
12.59;5;2;7.046708841;4.980255626
12.6;5;2;6.992098614;4.99088853
12.61;5;2;6.752872112;5.025687134
12.62;5;2;7.008636412;4.986055391
12.63;5;2;6.963853564;4.994432832
12.64;5;2;6.718456745;5.029553646
12.65;5;2;7.039217098;4.980255626
12.66;5;2;6.98691389;4.990566321
12.67;5;2;6.757266672;5.024076087
12.68;5;2;7.024015081;4.983155508
12.69;5;2;6.980086088;4.991855158
12.7;5;2;6.728270865;5.028264809
12.71;5;2;7.04582201;4.979611207
12.72;5;2;6.978072091;4.992177367
12.73;5;2;6.804344301;5.0176319
12.74;5;2;7.064274747;4.97864458
12.75;5;2;6.962973179;4.996043878
12.76;5;2;6.708899259;5.032131321
12.77;5;2;7.019928901;4.983799927
12.78;5;2;6.993753638;4.989921902
12.79;5;2;6.748659706;5.025687134
12.8;5;2;6.969818734;4.99088853
12.81;5;2;7.005127436;4.987344228
12.82;5;2;6.744387023;5.025687134
12.83;5;2;7.023221503;4.982833299
12.84;5;2;7.007327937;4.987666438
12.85;5;2;6.769306505;5.02278725
12.86;5;2;6.945179018;4.994755041
12.87;5;2;6.976273224;4.991210739
12.88;5;2;6.736695513;5.026009343
12.89;5;2;7.001336678;4.985088764
12.9;5;2;7.022203962;4.984444345
12.91;5;2;6.762317411;5.023109459
12.92;5;2;6.94706679;4.993788413
12.93;5;2;7.066881303;4.978000161
12.94;5;2;6.721738175;5.029553646
12.95;5;2;6.966366933;4.99088853
12.96;5;2;7.027052833;4.983799927
12.97;5;2;6.749412549;5.025042715
12.98;5;2;6.941282756;4.994432832
12.99;5;2;7.037324675;4.981866672
13;5;0;6.734107417;5.026975971
13.01;5;0;6.374799814;5.07305192
13.02;5;0;5.723032004;5.152959911
13.03;5;0;4.721163236;5.26959992
13.04;5;0;4.632624499;5.240923219
13.05;5;0;5.041361874;5.147160135
13.06;5;0;4.45185113;5.207091168
13.07;5;0;4.680605193;5.143615828
13.08;5;0;4.826283726;5.101406361
13.09;5;0;4.711136751;5.10205078
13.1;5;0;4.853673639;5.06660773
13.11;5;0;5.270159269;4.998299343
13.12;5;0;4.496854399;5.106561715
13.13;5;0;5.409632686;4.96285633
13.14;5;0;5.184812224;4.999910389
13.15;5;0;4.559707646;5.087229139
13.16;5;0;5.214409119;4.98251109
13.17;5;0;5.145805343;4.994755041
13.18;5;0;4.602451792;5.071440873
13.19;5;0;5.334344811;4.958345402
13.2;5;0;5.102906181;4.997010506
13.21;5;0;5.013883992;5.009898877
13.22;5;0;4.892357315;5.025364924
13.23;5;0;5.358411432;4.956412147
13.24;5;0;4.944518571;5.020853994
13.25;5;0;4.889489454;5.025364924
13.26;5;0;5.362464623;4.95544552
13.27;5;0;4.926555202;5.023109459
13.28;5;0;4.915208005;5.021176203
13.29;5;0;5.307389216;4.963178539
13.3;5;0;4.867664805;5.030198065
13.31;5;0;5.007775323;5.006032365
13.32;5;0;5.303419405;4.963822958
13.33;5;0;4.837615363;5.034386787
13.34;5;0;4.982388257;5.008932249
13.35;5;0;5.265643404;4.968011677
13.36;5;0;4.866791231;5.028587018
13.37;5;0;5.057105174;4.997654924
13.38;5;0;5.239608712;4.972522605
13.39;5;0;4.923506329;5.020853994
13.4;5;0;5.020740446;5.00409911
13.41;5;0;5.360018084;4.956089938
13.42;5;0;4.819590385;5.038253299
13.43;5;0;5.045508472;5.000877017
13.44;5;0;5.15298238;4.985733182
13.45;5;0;4.95628752;5.015376435
13.46;5;0;4.934913168;5.016020854
13.47;5;0;5.376547018;4.95190122
13.48;5;0;4.926044751;5.022142831
13.49;5;0;4.911137141;5.020853994
13.5;5;0;5.372880081;4.953190056
13.51;5;0;4.960192296;5.01795411
13.52;5;0;4.922166166;5.020531784
13.53;5;0;5.315049791;4.962534121
13.54;5;0;4.885255874;5.028264809
13.55;5;0;4.955956063;5.014087598
13.56;5;0;5.252048036;4.97058935
13.57;5;0;4.891912531;5.025364924
13.58;5;0;4.984229739;5.00861004
13.59;5;0;5.249379952;4.970267141
13.6;5;0;4.85499037;5.029875855
13.61;5;0;5.04851352;4.998299343
13.62;5;0;5.172639197;4.981222253
13.63;5;0;4.960098092;5.013765388
13.64;5;0;5.044295615;4.999910389
13.65;5;0;5.314314388;4.962211912
13.66;5;0;4.829503223;5.035675624
13.67;5;0;5.044388859;5.000232598
13.68;5;0;5.147951146;4.985733182
13.69;5;0;4.967405417;5.01312097
13.7;5;0;4.966945672;5.011187714
13.71;5;0;5.464601996;4.939979483
13.72;5;0;5.015559389;5.011832133
13.73;5;0;4.903460556;5.025687134
13.74;5;0;5.276882766;4.969622722
13.75;5;0;4.862432432;5.032131321
13.76;5;0;4.850479483;5.028909227
13.77;5;0;5.312670327;4.959956448
13.78;5;0;4.832624649;5.033097949
13.79;5;0;5.02724976;5.000877017
13.8;5;0;5.153179812;4.983155508
13.81;5;0;4.96390866;5.012154342
13.82;5;0;5.05216924;4.997977133
13.83;5;0;5.384277707;4.95190122
13.84;5;0;4.896863137;5.027298181
13.85;5;0;4.901713405;5.02246504
13.86;5;0;5.317866981;4.960923075
13.87;5;0;4.848302769;5.03245353
13.88;5;0;4.865989859;5.025042715
13.89;5;0;5.323167113;4.957378775
13.9;5;0;4.82516794;5.033420159
13.91;5;0;5.024055881;5.000554808
13.92;5;0;5.171100301;4.979933416
13.93;5;0;4.948428938;5.014087598
13.94;5;0;5.027661217;5.000877017
13.95;5;0;5.384293028;4.950934592
13.96;5;0;4.821800456;5.036964462
13.97;5;0;5.016825115;5.00409911
13.98;5;0;5.171541342;4.981866672
13.99;5;0;4.831411779;5.032131321
14;5;2;5.114757205;4.987666438
14.01;5;2;6.63006797;4.777908452
14.02;5;2;6.807551384;4.786930292
14.03;5;2;7.208209327;4.763409068
14.04;5;2;7.49608461;4.759220358
14.05;5;2;7.140254726;4.84557227
14.06;5;2;7.140168853;4.869093513
14.07;5;2;7.181348243;4.883270703
14.08;5;2;6.858714984;4.946101456
14.09;5;2;7.069727509;4.924835658
14.1;5;2;7.07552509;4.935468556
14.11;5;2;6.827495965;4.979933416
14.12;5;2;7.015473811;4.956734357
14.13;5;2;7.044177223;4.95931203
14.14;5;2;6.77938671;5.002488063
14.15;5;2;7.044288807;4.965111794
14.16;5;2;7.033869581;4.971878187
14.17;5;2;6.803829309;5.00828783
14.18;5;2;6.981664052;4.982188881
14.19;5;2;7.017227298;4.979933416
14.2;5;2;6.753029597;5.019887366
14.21;5;2;7.049720895;4.975422488
14.22;5;2;7.0142209;4.984122136
14.23;5;2;6.768527672;5.020853994
14.24;5;2;6.962656557;4.990566321
14.25;5;2;7.028307701;4.982833299
14.26;5;2;6.763256138;5.02246504
